Date	Plot	Section	Buds	Flowers	Senescent	Larvae	Eaten	Field_remarks	General_remarks
2014-08-13	Dry4	A	0	0	14	0	0	No remarks	No remarks
2014-08-13	Dry4	B	0	0	18	0	0	No remarks	No remarks
2014-08-13	Dry4	C	0	0	5	0	0	No remarks	No remarks
2014-08-13	Dry4	D	0	0	41	0	0	No remarks	No remarks
2014-08-13	Dry5	A	0	0	48	0	0	No remarks	No remarks
2014-08-13	Dry5	B	0	0	50	0	0	No remarks	No remarks
2014-08-13	Dry5	C	0	0	44	0	0	No remarks	No remarks
2014-08-13	Dry5	D	0	0	50	0	0	No remarks	No remarks
2014-08-13	Dry6	A	0	11	39	0	0	No remarks	No remarks
2014-08-13	Dry6	B	0	29	27	0	0	No remarks	No remarks
2014-08-13	Dry6	C	1	25	24	0	0	No remarks	No remarks
2014-08-13	Dry6	D	0	12	21	0	0	No remarks	No remarks
2014-08-20	Dry2	A	0	0	46	0	0	No remarks	No remarks
2014-08-20	Dry2	B	0	0	20	0	0	No remarks	No remarks
2014-08-20	Dry2	C	0	0	25	0	0	No remarks	No remarks
2014-08-20	Dry2	D	0	0	11	0	0	No remarks	No remarks
2014-08-20	Dry4	A	0	0	13	0	0	Finished	No remarks
2014-08-20	Dry4	B	0	0	16	0	0	Finished	No remarks
2014-08-20	Dry4	C	0	0	5	0	0	Finished	No remarks
2014-08-20	Dry4	D	0	0	40	0	0	Finished	No remarks
2014-08-20	Dry5	A	0	0	35	0	0	Finished	No remarks
2014-08-20	Dry5	B	0	0	62	0	0	Finished	No remarks
2014-08-20	Dry5	C	0	0	39	0	0	Finished	No remarks
2014-08-20	Dry5	D	0	0	52	0	0	Finished	No remarks
2014-08-20	Dry6	A	0	1	43	0	0	No remarks	No remarks
2014-08-20	Dry6	B	0	10	39	0	0	No remarks	No remarks
2014-08-20	Dry6	C	0	8	58	0	0	No remarks	No remarks
2014-08-20	Dry6	D	0	4	21	0	0	No remarks	No remarks
2014-08-27	Dry6	A	0	0	41	0	0	Finished	No remarks
2014-08-27	Dry6	B	0	0	62	0	0	Finished	No remarks
2014-08-27	Dry6	C	0	0	65	0	0	Finished	No remarks
2014-08-27	Dry6	D	0	0	17	0	0	Finished	No remarks
2015-06-10	Dry1	A	0	0	0	0	0	No remarks	No remarks
2015-06-10	Dry1	B	0	0	0	0	0	No remarks	No remarks
2015-06-10	Dry1	C	0	0	0	0	0	No remarks	No remarks
2015-06-10	Dry1	D	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry1	A	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry1	B	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry1	C	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry1	D	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry3	A	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry3	B	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry3	C	0	0	0	0	0	No remarks	No remarks
2015-06-16	Dry3	D	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry1	A	6	0	0	0	0	No remarks	No remarks
2015-06-23	Dry1	B	14	0	0	0	0	No remarks	No remarks
2015-06-23	Dry1	C	25	0	0	0	0	No remarks	No remarks
2015-06-23	Dry1	D	6	0	0	0	0	No remarks	No remarks
2015-06-23	Dry3	A	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry3	B	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry3	C	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry3	D	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry4	A	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry4	B	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry4	C	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry4	D	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry5	A	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry5	B	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry5	C	0	0	0	0	0	No remarks	No remarks
2015-06-23	Dry5	D	0	0	0	0	0	No remarks	No remarks
2015-06-30	Dry1	A	18	19	0	0	0	No remarks	No remarks
2015-06-30	Dry1	B	20	82	0	0	0	No remarks	No remarks
2015-06-30	Dry1	C	88	28	0	0	0	No remarks	No remarks
2015-06-30	Dry1	D	14	14	0	0	0	No remarks	No remarks
2015-06-30	Dry3	A	12	0	0	0	0	No remarks	No remarks
2015-06-30	Dry3	B	44	6	0	0	2	No remarks	No remarks
2015-06-30	Dry3	C	25	0	0	0	0	No remarks	No remarks
2015-06-30	Dry3	D	10	2	0	0	0	No remarks	No remarks
2015-06-30	Dry4	A	4	0	0	0	0	No remarks	No remarks
2015-06-30	Dry4	B	1	0	0	0	0	No remarks	No remarks
2015-06-30	Dry4	C	0	0	0	0	0	No remarks	No remarks
2015-06-30	Dry4	D	3	0	0	0	0	No remarks	No remarks
2015-06-30	Dry5	A	21	0	0	0	0	No remarks	No remarks
2015-06-30	Dry5	B	70	1	0	0	0	No remarks	No remarks
2015-06-30	Dry5	C	54	5	0	0	0	No remarks	No remarks
2015-06-30	Dry5	D	45	1	0	0	0	No remarks	No remarks
2015-07-08	Dry1	A	0	18	24	0	0	No remarks	No remarks
2015-07-08	Dry1	B	1	33	17	0	0	No remarks	No remarks
2015-07-08	Dry1	C	0	41	9	0	0	No remarks	No remarks
2015-07-08	Dry1	D	0	29	22	0	0	No remarks	No remarks
2015-07-08	Dry3	A	2	28	2	0	1	No remarks	No remarks
2015-07-08	Dry3	B	1	50	8	0	1	No remarks	No remarks
2015-07-08	Dry3	C	1	34	5	0	1	No remarks	No remarks
2015-07-08	Dry3	D	0	14	1	0	0	No remarks	No remarks
2015-07-08	Dry4	A	9	15	0	0	1	No remarks	No remarks
2015-07-08	Dry4	B	10	3	0	0	0	No remarks	No remarks
2015-07-08	Dry4	C	13	8	0	0	0	No remarks	No remarks
2015-07-08	Dry4	D	40	22	0	0	4	No remarks	No remarks
2015-07-08	Dry5	A	13	38	0	0	0	No remarks	No remarks
2015-07-08	Dry5	B	4	46	0	0	3	No remarks	No remarks
2015-07-08	Dry5	C	2	48	6	0	1	No remarks	No remarks
2015-07-08	Dry5	D	10	50	0	0	0	No remarks	No remarks
2015-07-13	Dry1	A	0	5	39	0	0	No remarks	No remarks
2015-07-13	Dry1	B	0	7	48	0	0	No remarks	No remarks
2015-07-13	Dry1	C	0	8	52	0	0	No remarks	No remarks
2015-07-13	Dry1	D	0	3	36	0	0	No remarks	No remarks
2015-07-13	Dry3	A	0	21	15	0	0	No remarks	No remarks
2015-07-13	Dry3	B	0	28	35	0	0	No remarks	No remarks
2015-07-13	Dry3	C	0	13	27	0	0	No remarks	No remarks
2015-07-13	Dry3	D	0	4	9	0	0	No remarks	No remarks
2015-07-13	Dry4	A	0	26	1	0	1	No remarks	No remarks
2015-07-13	Dry4	B	4	12	0	0	0	No remarks	No remarks
2015-07-13	Dry4	C	2	21	0	0	1	No remarks	No remarks
2015-07-13	Dry4	D	1	68	0	0	8	No remarks	No remarks
2015-07-13	Dry5	A	0	37	12	0	0	No remarks	No remarks
2015-07-13	Dry5	B	0	32	18	0	0	No remarks	No remarks
2015-07-13	Dry5	C	0	16	38	0	2	No remarks	No remarks
2015-07-13	Dry5	D	0	36	18	0	0	No remarks	No remarks
2015-07-13	Dry6	A	0	0	0	0	0	No remarks	No remarks
2015-07-13	Dry6	B	0	0	0	0	0	No remarks	No remarks
2015-07-13	Dry6	C	0	0	0	0	0	No remarks	No remarks
2015-07-13	Dry6	D	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry1	A	0	0	39	0	0	No remarks	No remarks
2015-07-20	Dry1	B	0	0	50	0	0	No remarks	No remarks
2015-07-20	Dry1	C	0	0	59	0	0	No remarks	No remarks
2015-07-20	Dry1	D	0	0	45	0	0	No remarks	No remarks
2015-07-20	Dry2	A	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry2	B	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry2	C	1	0	0	0	0	No remarks	No remarks
2015-07-20	Dry2	D	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry3	A	0	0	39	0	0	No remarks	No remarks
2015-07-20	Dry3	B	0	1	50	0	0	No remarks	No remarks
2015-07-20	Dry3	C	0	0	42	0	0	No remarks	No remarks
2015-07-20	Dry3	D	0	0	13	0	0	No remarks	No remarks
2015-07-20	Dry4	A	0	1	26	0	0	No remarks	No remarks
2015-07-20	Dry4	B	0	8	18	0	0	No remarks	No remarks
2015-07-20	Dry4	C	0	3	19	0	0	No remarks	No remarks
2015-07-20	Dry4	D	0	1	51	0	0	No remarks	No remarks
2015-07-20	Dry5	A	0	0	52	0	0	No remarks	No remarks
2015-07-20	Dry5	B	0	0	51	0	0	No remarks	No remarks
2015-07-20	Dry5	C	0	0	50	0	0	No remarks	No remarks
2015-07-20	Dry5	D	0	2	55	0	0	No remarks	No remarks
2015-07-20	Dry6	A	1	0	0	0	0	No remarks	No remarks
2015-07-20	Dry6	B	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry6	C	0	0	0	0	0	No remarks	No remarks
2015-07-20	Dry6	D	0	0	0	0	0	No remarks	No remarks
2015-07-27	Dry1	A	0	0	39	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry1	B	0	0	50	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry1	C	0	0	50	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry1	D	0	0	45	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry2	A	3	0	0	0	0	No remarks	No remarks
2015-07-27	Dry2	B	0	0	0	0	0	No remarks	No remarks
2015-07-27	Dry2	C	1	0	0	0	0	No remarks	No remarks
2015-07-27	Dry2	D	0	0	0	0	0	No remarks	No remarks
2015-07-27	Dry3	A	0	0	39	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry3	B	0	0	50	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry3	C	0	0	42	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry3	D	0	0	13	0	0	All senescent, # from last count	No remarks
2015-07-27	Dry4	A	0	0	24	0	0	No remarks	No remarks
2015-07-27	Dry4	B	0	4	22	0	0	No remarks	No remarks
2015-07-27	Dry4	C	0	1	18	0	0	No remarks	No remarks
2015-07-27	Dry4	D	0	0	61	0	0	No remarks	No remarks
2015-07-27	Dry5	A	0	0	51	0	0	No remarks	No remarks
2015-07-27	Dry5	B	0	0	66	0	0	No remarks	No remarks
2015-07-27	Dry5	C	0	0	52	0	0	No remarks	No remarks
2015-07-27	Dry5	D	0	0	53	0	0	No remarks	No remarks
2015-07-27	Dry6	A	6	0	0	0	0	No remarks	No remarks
2015-07-27	Dry6	B	3	0	0	0	0	No remarks	No remarks
2015-07-27	Dry6	C	0	0	0	0	0	No remarks	No remarks
2015-07-27	Dry6	D	2	0	0	0	0	No remarks	No remarks
2015-08-03	Dry1	A	0	0	39	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry1	B	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry1	C	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry1	D	0	0	45	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry2	A	5	0	0	0	0	No remarks	No remarks
2015-08-03	Dry2	B	1	0	0	0	0	No remarks	No remarks
2015-08-03	Dry2	C	6	0	0	0	0	No remarks	No remarks
2015-08-03	Dry2	D	6	1	0	0	0	No remarks	No remarks
2015-08-03	Dry3	A	0	0	39	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry3	B	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry3	C	0	0	42	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry3	D	0	0	13	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry4	A	0	0	24	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry4	B	0	0	26	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry4	C	0	0	19	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry4	D	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry5	A	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry5	B	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry5	C	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry5	D	0	0	50	0	0	All senescent, # from last count	No remarks
2015-08-03	Dry6	A	17	2	0	0	0	No remarks	No remarks
2015-08-03	Dry6	B	4	3	0	0	0	No remarks	No remarks
2015-08-03	Dry6	C	9	0	0	0	0	No remarks	No remarks
2015-08-03	Dry6	D	11	0	0	0	0	No remarks	No remarks
2015-08-10	Dry1	A	0	0	39	0	0	No remarks	No remarks
2015-08-10	Dry1	B	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry1	C	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry1	D	0	0	45	0	0	No remarks	No remarks
2015-08-10	Dry2	A	0	10	1	0	0	No remarks	No remarks
2015-08-10	Dry2	B	2	4	1	0	0	No remarks	No remarks
2015-08-10	Dry2	C	2	5	1	0	0	No remarks	No remarks
2015-08-10	Dry2	D	2	13	0	0	0	No remarks	No remarks
2015-08-10	Dry3	A	0	0	39	0	0	LAHH20151205: SENESCENT changed from 50	No remarks
2015-08-10	Dry3	B	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry3	C	0	0	42	0	0	LAHH20151205: SENESCENT changed from 50	No remarks
2015-08-10	Dry3	D	0	0	13	0	0	LAHH20151205: SENESCENT changed from 50	No remarks
2015-08-10	Dry4	A	0	0	25	0	0	No remarks	No remarks
2015-08-10	Dry4	B	0	0	25	0	0	No remarks	No remarks
2015-08-10	Dry4	C	0	0	24	0	0	No remarks	No remarks
2015-08-10	Dry4	D	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry5	A	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry5	B	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry5	C	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry5	D	0	0	50	0	0	No remarks	No remarks
2015-08-10	Dry6	A	15	20	0	0	0	No remarks	No remarks
2015-08-10	Dry6	B	7	19	0	0	0	No remarks	No remarks
2015-08-10	Dry6	C	22	2	0	0	0	No remarks	No remarks
2015-08-10	Dry6	D	6	6	0	0	0	No remarks	No remarks
2015-08-17	Dry1	A	0	0	39	0	0	No remarks	No remarks
2015-08-17	Dry1	B	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry1	C	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry1	D	0	0	45	0	0	No remarks	No remarks
2015-08-17	Dry2	A	0	4	6	0	0	No remarks	No remarks
2015-08-17	Dry2	B	0	3	4	0	0	No remarks	No remarks
2015-08-17	Dry2	C	0	3	1	0	0	No remarks	No remarks
2015-08-17	Dry2	D	1	3	9	0	0	No remarks	No remarks
2015-08-17	Dry3	A	0	0	39	0	0	No remarks	No remarks
2015-08-17	Dry3	B	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry3	C	0	0	42	0	0	No remarks	No remarks
2015-08-17	Dry3	D	0	0	13	0	0	No remarks	No remarks
2015-08-17	Dry4	A	0	0	24	0	0	No remarks	No remarks
2015-08-17	Dry4	B	0	0	26	0	0	No remarks	No remarks
2015-08-17	Dry4	C	0	0	19	0	0	No remarks	No remarks
2015-08-17	Dry4	D	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry5	A	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry5	B	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry5	C	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry5	D	0	0	50	0	0	No remarks	No remarks
2015-08-17	Dry6	A	2	7	13	0	0	No remarks	No remarks
2015-08-17	Dry6	B	1	5	17	0	0	LAHH20151201: captured without GPS fix, later moved	No remarks
2015-08-17	Dry6	C	6	6	4	0	0	No remarks	No remarks
2015-08-17	Dry6	D	1	5	8	0	0	No remarks	No remarks
2015-08-24	Dry1	A	0	0	39	0	0	No remarks	No remarks
2015-08-24	Dry1	B	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry1	C	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry1	D	0	0	45	0	0	No remarks	No remarks
2015-08-24	Dry2	A	1	2	11	0	0	No remarks	No remarks
2015-08-24	Dry2	B	0	0	4	0	0	No remarks	No remarks
2015-08-24	Dry2	C	0	0	5	0	0	No remarks	No remarks
2015-08-24	Dry2	D	0	1	8	0	0	No remarks	No remarks
2015-08-24	Dry3	A	0	0	39	0	0	No remarks	No remarks
2015-08-24	Dry3	B	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry3	C	0	0	42	0	0	No remarks	No remarks
2015-08-24	Dry3	D	0	0	13	0	0	No remarks	No remarks
2015-08-24	Dry4	A	0	0	24	0	0	No remarks	No remarks
2015-08-24	Dry4	B	0	0	26	0	0	No remarks	No remarks
2015-08-24	Dry4	C	0	0	19	0	0	No remarks	No remarks
2015-08-24	Dry4	D	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry5	A	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry5	B	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry5	C	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry5	D	0	0	50	0	0	No remarks	No remarks
2015-08-24	Dry6	A	0	12	19	0	0	No remarks	No remarks
2015-08-24	Dry6	B	0	4	20	0	0	No remarks	No remarks
2015-08-24	Dry6	C	7	3	12	0	0	No remarks	No remarks
2015-08-24	Dry6	D	2	4	10	0	0	No remarks	No remarks
2015-09-01	Dry2	A	0	0	5	0	0	No remarks	No remarks
2015-09-01	Dry2	B	0	0	3	0	0	No remarks	No remarks
2015-09-01	Dry2	C	0	0	2	0	0	No remarks	No remarks
2015-09-01	Dry2	D	0	0	11	0	0	No remarks	No remarks
2015-09-01	Dry6	A	0	2	28	0	0	No remarks	No remarks
2015-09-01	Dry6	B	0	0	23	0	0	No remarks	No remarks
2015-09-01	Dry6	C	0	0	18	0	0	No remarks	No remarks
2015-09-01	Dry6	D	0	1	12	0	0	Finished	No remarks
2016-06-03	Dry1	A	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry1	B	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry1	C	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry1	D	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry3	A	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry3	B	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry3	C	0	0	0	0	0	No remarks	No remarks
2016-06-03	Dry3	D	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry1	A	30	2	0	0	0	No remarks	No remarks
2016-06-10	Dry1	B	25	0	0	0	0	No remarks	No remarks
2016-06-10	Dry1	C	12	0	0	0	0	No remarks	No remarks
2016-06-10	Dry1	D	9	0	0	0	0	No remarks	No remarks
2016-06-10	Dry3	A	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry3	B	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry3	C	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry3	D	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry4	A	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry4	B	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry4	C	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry4	D	0	0	0	0	0	No remarks	No remarks
2016-06-10	Dry5	A	1	0	0	0	0	No remarks	No remarks
2016-06-10	Dry5	B	5	0	0	0	0	No remarks	No remarks
2016-06-10	Dry5	C	32	0	0	0	0	No remarks	No remarks
2016-06-10	Dry5	D	9	0	0	0	0	No remarks	No remarks
2016-06-17	Dry1	A	41	19	0	0	0	No remarks	No remarks
2016-06-17	Dry1	B	59	7	0	0	0	No remarks	No remarks
2016-06-17	Dry1	C	50	0	0	0	0	No remarks	No remarks
2016-06-17	Dry1	D	48	6	0	0	0	No remarks	No remarks
2016-06-17	Dry3	A	27	0	0	0	0	No remarks	No remarks
2016-06-17	Dry3	B	41	0	0	0	0	No remarks	No remarks
2016-06-17	Dry3	C	50	0	0	0	0	No remarks	No remarks
2016-06-17	Dry3	D	24	0	0	0	0	No remarks	No remarks
2016-06-17	Dry4	A	7	0	0	0	0	No remarks	No remarks
2016-06-17	Dry4	B	8	0	0	0	0	No remarks	No remarks
2016-06-17	Dry4	C	0	0	0	0	0	No remarks	No remarks
2016-06-17	Dry4	D	0	0	0	0	0	No remarks	No remarks
2016-06-17	Dry5	A	50	0	0	0	0	No remarks	No remarks
2016-06-17	Dry5	B	50	0	0	0	0	No remarks	No remarks
2016-06-17	Dry5	C	32	18	0	0	1	No remarks	No remarks
2016-06-17	Dry5	D	68	2	0	0	0	No remarks	No remarks
2016-06-24	Dry1	A	3	37	15	0	0	No remarks	No remarks
2016-06-24	Dry1	B	4	76	1	0	0	No remarks	No remarks
2016-06-24	Dry1	C	20	41	0	0	1	No remarks	No remarks
2016-06-24	Dry1	D	20	62	0	0	0	No remarks	No remarks
2016-06-24	Dry3	A	46	22	0	0	0	No remarks	No remarks
2016-06-24	Dry3	B	34	28	0	0	0	No remarks	No remarks
2016-06-24	Dry3	C	27	33	0	0	0	No remarks	No remarks
2016-06-24	Dry3	D	10	24	0	0	0	No remarks	No remarks
2016-06-24	Dry4	A	45	8	0	0	0	No remarks	No remarks
2016-06-24	Dry4	B	13	7	0	0	0	No remarks	No remarks
2016-06-24	Dry4	C	15	0	0	0	0	LAHH20170209 SECTION changed from D	No remarks
2016-06-24	Dry4	D	48	6	0	0	0	No remarks	No remarks
2016-06-24	Dry5	A	15	49	0	0	2	No remarks	No remarks
2016-06-24	Dry5	B	7	75	1	0	0	No remarks	No remarks
2016-06-24	Dry5	C	2	49	21	0	2	No remarks	No remarks
2016-06-24	Dry5	D	9	47	2	0	1	No remarks	No remarks
2016-06-24	Dry6	A	0	0	0	0	0	No remarks	No remarks
2016-06-24	Dry6	B	0	0	0	0	0	No remarks	No remarks
2016-06-24	Dry6	C	0	0	0	0	0	No remarks	No remarks
2016-06-24	Dry6	D	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry1	A	0	5	50	0	0	No remarks	No remarks
2016-07-01	Dry1	B	0	17	57	0	0	No remarks	No remarks
2016-07-01	Dry1	C	0	25	50	0	0	No remarks	No remarks
2016-07-01	Dry1	D	1	21	33	0	0	No remarks	No remarks
2016-07-01	Dry2	A	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry2	B	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry2	C	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry2	D	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry3	A	0	46	7	0	1	Ready	No remarks
2016-07-01	Dry3	B	0	47	27	0	0	No remarks	No remarks
2016-07-01	Dry3	C	0	35	21	0	2	No remarks	No remarks
2016-07-01	Dry3	D	0	39	8	0	1	No remarks	No remarks
2016-07-01	Dry4	A	3	50	0	0	4	No remarks	No remarks
2016-07-01	Dry4	B	5	38	1	0	0	No remarks	No remarks
2016-07-01	Dry4	C	5	23	1	0	1	No remarks	No remarks
2016-07-01	Dry4	D	2	54	0	0	7	No remarks	No remarks
2016-07-01	Dry5	A	0	25	30	0	3	No remarks	No remarks
2016-07-01	Dry5	B	0	10	61	0	0	No remarks	No remarks
2016-07-01	Dry5	C	0	4	54	0	0	No remarks	No remarks
2016-07-01	Dry5	D	0	14	54	0	0	No remarks	No remarks
2016-07-01	Dry6	A	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry6	B	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry6	C	0	0	0	0	0	No remarks	No remarks
2016-07-01	Dry6	D	0	0	0	0	0	No remarks	No remarks
2016-07-08	Dry1	A	0	0	50	0	0	Finished	No remarks
2016-07-08	Dry1	B	0	0	50	0	0	Finished	No remarks
2016-07-08	Dry1	C	0	0	50	0	0	Finished	No remarks
2016-07-08	Dry1	D	0	1	49	0	0	No remarks	No remarks
2016-07-08	Dry3	A	0	0	50	0	0	No remarks	No remarks
2016-07-08	Dry3	B	0	0	50	0	0	No remarks	No remarks
2016-07-08	Dry3	C	0	0	50	0	0	No remarks	No remarks
2016-07-08	Dry3	D	0	0	50	0	0	With strings, LAHH20170209 SENESCENT Changed from 5 to 50	No remarks
2016-07-08	Dry4	A	0	8	48	0	0	LAHH20170209 PLOT changed to Dry4	No remarks
2016-07-08	Dry4	B	0	16	40	0	0	LAHH20170209 PLOT changed to Dry4	No remarks
2016-07-08	Dry4	C	0	2	24	0	0	No remarks	No remarks
2016-07-08	Dry4	D	0	12	56	0	0	LAHH20170209 PLOT changed to Dry4	No remarks
2016-07-08	Dry5	A	0	1	49	0	0	LAHH20170209 PLOT changed to Dry5	No remarks
2016-07-08	Dry5	B	0	0	50	0	0	LAHH20170209 PLOT changed to Dry5	No remarks
2016-07-08	Dry5	C	0	0	50	0	0	LAHH20170209 PLOT changed to Dry5	No remarks
2016-07-08	Dry5	D	0	2	48	0	0	LAHH20170209 PLOT changed to Dry5	No remarks
2016-07-08	Dry6	A	3	0	0	0	0	No remarks	No remarks
2016-07-08	Dry6	B	0	0	0	0	0	No remarks	No remarks
2016-07-08	Dry6	C	2	0	0	0	0	No remarks	No remarks
2016-07-08	Dry6	D	0	0	0	0	0	LAHH20170209: Section changed to D	No remarks
2016-07-15	Dry2	A	1	3	0	0	0	No remarks	No remarks
2016-07-15	Dry2	B	3	0	0	0	0	No remarks	No remarks
2016-07-15	Dry2	C	4	0	0	0	0	No remarks	No remarks
2016-07-15	Dry2	D	6	2	0	0	0	No remarks	No remarks
2016-07-15	Dry4	A	0	0	54	0	0	Ready	No remarks
2016-07-15	Dry4	B	0	0	47	0	0	Ready, finished	No remarks
2016-07-15	Dry4	C	0	0	28	0	0	Ready, finished	No remarks
2016-07-15	Dry4	D	0	0	50	0	0	Ready, finished	No remarks
2016-07-15	Dry5	A	0	0	50	0	0	Finished	No remarks
2016-07-15	Dry5	B	0	0	50	0	0	No remarks	No remarks
2016-07-15	Dry5	C	0	0	50	0	0	No remarks	No remarks
2016-07-15	Dry5	D	0	0	50	0	0	Finished	No remarks
2016-07-15	Dry6	A	14	17	0	0	0	No remarks	No remarks
2016-07-15	Dry6	B	6	7	0	0	0	No remarks	No remarks
2016-07-15	Dry6	C	13	10	0	0	0	No remarks	No remarks
2016-07-15	Dry6	D	6	3	0	0	0	No remarks	No remarks
2016-07-21	Dry2	A	6	6	0	0	0	No remarks	No remarks
2016-07-21	Dry2	B	4	8	0	0	0	No remarks	No remarks
2016-07-21	Dry2	C	6	9	0	0	0	No remarks	No remarks
2016-07-21	Dry2	D	10	19	0	0	0	No remarks	No remarks
2016-07-21	Dry5	A	0	0	50	0	0	No remarks	No remarks
2016-07-21	Dry5	B	0	0	50	0	0	No remarks	No remarks
2016-07-21	Dry5	C	0	0	50	0	0	No remarks	No remarks
2016-07-21	Dry5	D	0	0	50	0	0	No remarks	No remarks
2016-07-21	Dry6	A	1	34	18	0	0	No remarks	No remarks
2016-07-21	Dry6	B	1	22	9	0	2	No remarks	No remarks
2016-07-21	Dry6	C	1	21	13	0	0	No remarks	No remarks
2016-07-21	Dry6	D	0	12	7	0	1	No remarks	No remarks
2016-07-27	Dry2	A	0	4	12	0	0	No remarks	No remarks
2016-07-27	Dry2	B	0	4	11	0	0	No remarks	No remarks
2016-07-27	Dry2	C	0	11	6	0	1	No remarks	No remarks
2016-07-27	Dry2	D	0	9	24	0	0	No remarks	No remarks
2016-07-27	Dry6	A	0	1	49	0	0	No remarks	No remarks
