Date	Plot	Section	Buds	Flowers	Senescent	Open	Field_remarks	General_remarks
2018-07-26	Sax1	C	0	0	48	2	No remarks	No remarks
2018-07-26	Sax1	D	0	0	50	0	No remarks	No remarks
2018-07-26	Sax2	A	0	0	8	0	Some of the scenecent  flowers flushed away or disintegrated	No remarks
2018-07-26	Sax2	B	0	0	1	0	Some scenecent flowers flushed away or disintegrated	No remarks
2018-07-26	Sax2	C	0	0	21	0	No remarks	No remarks
2018-07-26	Sax2	D	0	0	31	0	No remarks	No remarks
2018-07-26	Sax3	A	0	0	50	0	No remarks	No remarks
2018-07-26	Sax3	B	0	0	33	0	No remarks	No remarks
2018-07-26	Sax3	C	1	0	50	0	No remarks	No remarks
2018-07-26	Sax3	D	0	0	46	0	No remarks	No remarks
2018-08-02	Sax1	A	0	0	48	2	No remarks	No remarks
2018-08-02	Sax1	B	0	0	28	0	No remarks	No remarks
2018-08-02	Sax1	C	0	0	45	0	No remarks	No remarks
2018-08-02	Sax1	D	0	0	49	2	No remarks	No remarks
2018-08-02	Sax2	A	0	0	8	0	No remarks	No remarks
2018-08-02	Sax2	B	0	0	1	0	No remarks	No remarks
2018-08-02	Sax2	C	0	2	19	0	No remarks	No remarks
2018-08-02	Sax2	D	0	0	31	0	4 dead scenecent flowers.	No remarks
2018-08-02	Sax3	A	0	0	50	0	No remarks	No remarks
2018-08-02	Sax3	B	0	0	32	0	No remarks	No remarks
2018-08-02	Sax3	C	0	1	54	0	No remarks	No remarks
2018-08-02	Sax3	D	0	0	44	0	No remarks	No remarks
2018-08-09	Sax1	A	0	0	24	30	No remarks	No remarks
2018-08-09	Sax1	B	0	0	17	2	No remarks	No remarks
2018-08-09	Sax1	C	0	0	21	22	No remarks	No remarks
2018-08-09	Sax1	D	0	0	19	30	No remarks	No remarks
2018-08-09	Sax2	A	0	0	12	0	No remarks	No remarks
2018-08-09	Sax2	B	0	0	1	0	No remarks	No remarks
2018-08-09	Sax2	C	0	0	25	1	No remarks	No remarks
2018-08-09	Sax2	D	0	0	19	0	No remarks	No remarks
2018-08-09	Sax3	A	0	0	54	0	No remarks	No remarks
2018-08-09	Sax3	B	0	0	36	0	No remarks	No remarks
2018-08-09	Sax3	C	0	0	81	0	No remarks	No remarks
2018-08-09	Sax3	D	0	0	38	0	No remarks	No remarks
2018-08-16	Sax1	A	0	0	4	28	No remarks	No remarks
2018-08-16	Sax1	B	0	0	6	3	No remarks	No remarks
2018-08-16	Sax1	C	0	0	4	18	No remarks	No remarks
2018-08-16	Sax1	D	0	0	11	26	No remarks	No remarks
2018-08-16	Sax2	A	0	0	7	4	No remarks	No remarks
2018-08-16	Sax2	B	0	0	1	0	No remarks	No remarks
2018-08-16	Sax2	C	0	0	20	0	No remarks	No remarks
2018-08-16	Sax2	D	0	0	24	0	No remarks	No remarks
2018-08-16	Sax3	A	0	0	73	0	No remarks	No remarks
2018-08-16	Sax3	B	0	0	35	0	No remarks	No remarks
2018-08-16	Sax3	C	0	0	95	0	No remarks	No remarks
2018-08-16	Sax3	D	0	0	26	0	No remarks	No remarks
2018-08-23	Sax1	A	0	0	9	36	No remarks	No remarks
2018-08-23	Sax1	B	0	0	9	5	No remarks	No remarks
2018-08-23	Sax1	C	0	0	5	18	No remarks	No remarks
2018-08-23	Sax1	D	0	0	2	30	No remarks	No remarks
2018-08-23	Sax2	A	0	0	6	2	No remarks	No remarks
2018-08-23	Sax2	B	0	0	1	0	No remarks	No remarks
2018-08-23	Sax2	C	0	0	12	7	No remarks	No remarks
2018-08-23	Sax2	D	0	0	15	0	No remarks	No remarks
2018-08-23	Sax3	A	0	0	51	0	No remarks	No remarks
2018-08-23	Sax3	B	0	0	31	0	No remarks	No remarks
2018-08-23	Sax3	C	0	0	71	11	No remarks	No remarks
2018-08-23	Sax3	D	0	0	25	0	No remarks	No remarks
2018-09-02	Sax1	A	0	0	2	24	Finished	No remarks
2018-09-02	Sax1	B	0	0	0	4	Finished	No remarks
2018-09-02	Sax1	C	0	0	1	11	Finished	No remarks
2018-09-02	Sax1	D	0	0	2	24	Finished	No remarks
2018-09-02	Sax2	A	0	0	3	3	No remarks	No remarks
2018-09-02	Sax2	B	0	0	0	1	Finished	No remarks
2018-09-02	Sax2	C	0	0	5	5	No remarks	No remarks
2018-09-02	Sax2	D	0	0	9	2	No remarks	No remarks
2018-09-02	Sax3	A	0	0	49	14	No remarks	No remarks
2018-09-02	Sax3	B	0	0	23	9	No remarks	No remarks
2018-09-02	Sax3	C	0	0	44	32	No remarks	No remarks
2018-09-02	Sax3	D	0	0	15	7	No remarks	No remarks
2018-09-07	Sax2	A	0	0	0	6	Finished	No remarks
2018-09-07	Sax2	B	0	0	0	1	Finished	No remarks
2018-09-07	Sax2	C	0	0	1	11	Finished	No remarks
2018-09-07	Sax2	D	0	0	0	17	Finished	No remarks
2018-09-08	Sax3	A	0	0	12	39	No remarks	No remarks
2018-09-08	Sax3	B	0	0	12	21	No remarks	No remarks
2018-09-08	Sax3	C	0	0	15	58	No remarks	No remarks
2018-09-08	Sax3	D	0	0	12	13	No remarks	No remarks
2019-05-30	Sax1	A	10	42	0	0	No remarks	No remarks
2019-05-30	Sax1	B	16	5	0	0	No remarks	No remarks
2019-05-30	Sax1	C	15	41	0	0	No remarks	No remarks
2019-05-30	Sax1	D	0	15	0	0	No remarks	No remarks
2019-05-30	Sax2	A	4	25	0	0	No remarks	No remarks
2019-05-30	Sax2	B	0	3	0	0	No remarks	No remarks
2019-05-30	Sax2	C	2	4	0	0	No remarks	No remarks
2019-05-30	Sax2	D	13	28	0	0	No remarks	No remarks
2019-05-30	Sax3	A	27	0	0	0	No remarks	No remarks
2019-05-30	Sax3	B	1	0	0	0	No remarks	No remarks
2019-05-30	Sax3	C	53	1	0	0	No remarks	No remarks
2019-05-30	Sax3	D	1	0	0	0	No remarks	No remarks
2019-06-06	Sax1	A	0	58	0	0	No remarks	No remarks
2019-06-06	Sax1	B	0	30	0	0	No remarks	No remarks
2019-06-06	Sax1	C	0	50	0	0	No remarks	No remarks
2019-06-06	Sax1	D	1	26	0	0	No remarks	No remarks
2019-06-06	Sax2	A	0	30	0	0	No remarks	No remarks
2019-06-06	Sax2	B	0	3	0	0	No remarks	No remarks
2019-06-06	Sax2	C	0	14	0	0	No remarks	No remarks
2019-06-06	Sax2	D	1	43	0	0	No remarks	No remarks
2019-06-06	Sax3	A	4	44	0	0	No remarks	No remarks
2019-06-06	Sax3	B	1	5	0	0	No remarks	No remarks
2019-06-06	Sax3	C	0	86	0	0	No remarks	No remarks
2019-06-06	Sax3	D	0	9	0	0	No remarks	No remarks
2019-06-13	Sax1	A	0	20	18	0	No remarks	No remarks
2019-06-13	Sax1	B	0	24	6	0	No remarks	No remarks
2019-06-13	Sax1	C	0	20	39	0	No remarks	No remarks
2019-06-13	Sax1	D	0	10	7	0	No remarks	No remarks
2019-06-13	Sax2	A	0	10	21	0	No remarks	No remarks
2019-06-13	Sax2	B	0	2	0	0	No remarks	No remarks
2019-06-13	Sax2	C	0	6	5	0	No remarks	No remarks
2019-06-13	Sax2	D	0	23	14	0	No remarks	No remarks
2019-06-13	Sax3	A	0	60	1	0	No remarks	No remarks
2019-06-13	Sax3	B	0	4	0	0	No remarks	No remarks
2019-06-13	Sax3	C	0	72	16	0	Ready for total	No remarks
2019-06-13	Sax3	D	0	13	0	0	No remarks	No remarks
2019-06-20	Sax2	A	0	0	33	0	No remarks	No remarks
2019-06-20	Sax2	B	0	0	2	0	No remarks	No remarks
2019-06-20	Sax2	C	0	0	11	0	No remarks	No remarks
2019-06-20	Sax2	D	0	3	26	0	No remarks	No remarks
2019-06-20	Sax3	A	0	7	44	0	No remarks	No remarks
2019-06-20	Sax3	B	0	2	4	0	No remarks	No remarks
2019-06-20	Sax3	C	0	4	84	0	No remarks	No remarks
2019-06-20	Sax3	D	0	0	4	0	No remarks	No remarks
2019-06-21	Sax1	A	0	0	46	0	No remarks	No remarks
2019-06-21	Sax1	B	0	0	30	0	No remarks	No remarks
2019-06-21	Sax1	C	0	0	53	0	No remarks	No remarks
2019-06-21	Sax1	D	0	0	17	0	No remarks	No remarks
2019-06-27	Sax1	A	0	0	52	0	No remarks	No remarks
2019-06-27	Sax1	B	0	0	21	0	No remarks	No remarks
2019-06-27	Sax1	C	0	0	50	0	No remarks	No remarks
2019-06-27	Sax1	D	0	0	19	0	No remarks	No remarks
2019-06-27	Sax2	A	0	0	28	0	No remarks	No remarks
2019-06-27	Sax2	B	0	0	2	0	No remarks	No remarks
2019-06-27	Sax2	C	0	1	11	0	No remarks	No remarks
2019-06-27	Sax2	D	0	0	41	0	No remarks	No remarks
2019-06-27	Sax3	A	0	0	46	0	No remarks	No remarks
2019-06-27	Sax3	B	0	0	4	0	No remarks	No remarks
2019-06-27	Sax3	C	0	2	49	0	No remarks	No remarks
2019-06-27	Sax3	D	0	0	9	0	No remarks	No remarks
2019-07-04	Sax1	A	0	0	53	0	No remarks	No remarks
2019-07-04	Sax1	B	0	0	23	0	No remarks	No remarks
2019-07-04	Sax1	C	0	0	65	0	No remarks	No remarks
2019-07-04	Sax1	D	0	0	23	0	No remarks	No remarks
2019-07-04	Sax2	A	0	0	19	0	No remarks	No remarks
2019-07-04	Sax2	B	0	0	1	0	No remarks	No remarks
2019-07-04	Sax2	C	0	0	11	0	No remarks	No remarks
2019-07-04	Sax2	D	0	0	45	0	No remarks	No remarks
2019-07-04	Sax3	A	0	0	45	0	No remarks	No remarks
2019-07-04	Sax3	B	0	0	5	0	No remarks	No remarks
2019-07-04	Sax3	C	0	0	50	0	No remarks	No remarks
2019-07-04	Sax3	D	0	0	10	0	No remarks	No remarks
2019-07-11	Sax1	A	0	0	49	0	No remarks	No remarks
2019-07-11	Sax1	B	0	0	23	0	No remarks	No remarks
2019-07-11	Sax1	C	0	0	50	0	No remarks	No remarks
2019-07-11	Sax1	D	0	0	23	0	No remarks	No remarks
2019-07-11	Sax2	A	0	0	19	0	No remarks	No remarks
2019-07-11	Sax2	B	0	0	1	0	No remarks	No remarks
2019-07-11	Sax2	C	0	0	13	0	No remarks	No remarks
2019-07-11	Sax2	D	0	0	43	0	No remarks	No remarks
2019-07-11	Sax3	A	0	0	46	0	No remarks	No remarks
2019-07-11	Sax3	B	0	0	5	0	No remarks	No remarks
2019-07-11	Sax3	C	0	0	50	0	No remarks	No remarks
2019-07-11	Sax3	D	0	0	10	0	No remarks	No remarks
2019-07-18	Sax1	A	0	0	42	0	No remarks	No remarks
2019-07-18	Sax1	B	0	0	24	0	No remarks	No remarks
2019-07-18	Sax1	C	0	0	49	0	No remarks	No remarks
2019-07-18	Sax1	D	0	0	21	0	No remarks	No remarks
2019-07-18	Sax2	A	0	1	14	0	No remarks	No remarks
2019-07-18	Sax2	B	0	0	3	0	No remarks	No remarks
2019-07-18	Sax2	C	0	0	10	0	No remarks	No remarks
2019-07-18	Sax2	D	0	1	40	0	No remarks	No remarks
2019-07-18	Sax3	A	0	0	50	0	No remarks	No remarks
2019-07-18	Sax3	B	0	0	9	0	No remarks	No remarks
2019-07-18	Sax3	C	0	0	50	0	No remarks	No remarks
2019-07-18	Sax3	D	0	0	9	0	No remarks	No remarks
2019-07-25	Sax1	A	0	0	46	0	No remarks	No remarks
2019-07-25	Sax1	B	0	0	24	0	No remarks	No remarks
2019-07-25	Sax1	C	0	0	42	12	No remarks	No remarks
2019-07-25	Sax1	D	0	0	17	3	No remarks	No remarks
2019-07-25	Sax2	A	0	0	18	6	No remarks	No remarks
2019-07-25	Sax2	B	0	0	1	0	No remarks	No remarks
2019-07-25	Sax2	C	0	0	12	0	No remarks	No remarks
2019-07-25	Sax2	D	0	0	41	2	No remarks	No remarks
2019-07-25	Sax3	A	0	0	39	0	No remarks	No remarks
2019-07-25	Sax3	B	0	0	9	0	No remarks	No remarks
2019-07-25	Sax3	C	0	0	50	0	No remarks	No remarks
2019-07-25	Sax3	D	0	0	15	0	No remarks	No remarks
2019-08-01	Sax1	A	0	0	12	29	No remarks	No remarks
2019-08-01	Sax1	B	0	1	5	15	No remarks	No remarks
2019-08-01	Sax1	C	0	1	20	27	No remarks	No remarks
2019-08-01	Sax1	D	0	0	21	13	No remarks	No remarks
2019-08-01	Sax2	A	0	0	5	15	No remarks	No remarks
2019-08-01	Sax2	B	0	0	1	2	No remarks	No remarks
2019-08-01	Sax2	C	0	0	5	6	No remarks	No remarks
2019-08-01	Sax2	D	0	0	29	17	No remarks	No remarks
2019-08-01	Sax3	A	0	0	26	15	No remarks	No remarks
2019-08-01	Sax3	B	0	0	0	3	No remarks	No remarks
2019-08-01	Sax3	C	0	0	0	50	No remarks	No remarks
2019-08-01	Sax3	D	0	0	20	2	No remarks	No remarks
2019-08-08	Sax1	A	4	0	4	40	No remarks	No remarks
2019-08-08	Sax1	B	0	0	8	24	No remarks	No remarks
2019-08-08	Sax1	C	0	4	6	54	No remarks	No remarks
2019-08-08	Sax1	D	0	0	2	18	No remarks	No remarks
2019-08-08	Sax2	A	0	0	4	16	No remarks	No remarks
2019-08-08	Sax2	B	0	0	1	3	No remarks	No remarks
2019-08-08	Sax2	C	0	0	2	9	No remarks	No remarks
2019-08-08	Sax2	D	0	0	6	27	No remarks	No remarks
2019-08-08	Sax3	A	0	0	8	39	No remarks	No remarks
2019-08-08	Sax3	B	0	0	3	2	No remarks	No remarks
2019-08-08	Sax3	C	0	0	0	50	No remarks	No remarks
2019-08-08	Sax3	D	0	0	0	4	No remarks	No remarks
2019-08-15	Sax1	A	3	0	1	38	No remarks	No remarks
2019-08-15	Sax1	B	0	0	4	20	No remarks	No remarks
2019-08-15	Sax1	C	0	1	0	56	No remarks	No remarks
2019-08-15	Sax1	D	0	0	0	26	No remarks	No remarks
2019-08-15	Sax2	A	0	0	0	29	No remarks	No remarks
2019-08-15	Sax2	B	0	0	0	4	No remarks	No remarks
2019-08-15	Sax2	C	0	0	1	13	No remarks	No remarks
2019-08-15	Sax2	D	0	0	0	42	No remarks	No remarks
2019-08-15	Sax3	A	0	0	2	44	No remarks	No remarks
2019-08-15	Sax3	B	0	0	0	9	No remarks	No remarks
2019-08-15	Sax3	C	0	0	0	73	No remarks	No remarks
2019-08-15	Sax3	D	0	0	0	17	No remarks	No remarks
2019-08-22	Sax1	A	5	0	1	40	No remarks	No remarks
2019-08-22	Sax1	B	0	0	0	22	No remarks	No remarks
2019-08-22	Sax1	C	0	1	0	56	No remarks	No remarks
2019-08-22	Sax1	D	0	0	0	23	No remarks	No remarks
2019-08-22	Sax2	A	0	0	0	23	No remarks	No remarks
2019-08-22	Sax2	B	0	0	0	2	No remarks	No remarks
2019-08-22	Sax2	C	0	0	0	12	No remarks	No remarks
2019-08-22	Sax2	D	0	0	0	43	No remarks	No remarks
2019-08-22	Sax3	A	0	0	0	46	No remarks	No remarks
2019-08-22	Sax3	B	0	0	0	0	No remarks	No remarks
2019-08-22	Sax3	C	0	0	0	62	No remarks	No remarks
2019-08-22	Sax3	D	0	0	0	5	No remarks	No remarks
2020-06-19	Sax1	A	0	1	4	0	No remarks	No remarks
2020-06-19	Sax1	B	0	6	39	0	No remarks	No remarks
2020-06-19	Sax1	C	0	0	76	0	No remarks	No remarks
2020-06-19	Sax1	D	0	29	38	0	No remarks	No remarks
2020-06-19	Sax2	A	0	34	34	0	No remarks	No remarks
2020-06-19	Sax2	B	0	0	2	0	No remarks	No remarks
2020-06-19	Sax2	C	0	8	13	0	No remarks	No remarks
2020-06-19	Sax2	D	1	25	28	0	No remarks	No remarks
2020-06-19	Sax3	A	0	5	32	0	No remarks	No remarks
2020-06-19	Sax3	B	0	0	0	0	Empty	No remarks
2020-06-19	Sax3	C	0	2	40	0	No remarks	No remarks
2020-06-19	Sax3	D	0	2	14	0	No remarks	No remarks
2020-06-25	Sax1	A	0	0	57	0	No remarks	No remarks
2020-06-25	Sax1	B	0	0	55	0	No remarks	No remarks
2020-06-25	Sax1	C	0	0	53	0	No remarks	No remarks
2020-06-25	Sax1	D	0	2	50	0	No remarks	No remarks
2020-06-25	Sax2	A	0	5	52	0	No remarks	No remarks
2020-06-25	Sax2	B	0	0	4	0	No remarks	No remarks
2020-06-25	Sax2	C	0	0	18	0	No remarks	No remarks
2020-06-25	Sax2	D	0	7	54	0	No remarks	No remarks
2020-06-25	Sax3	A	0	0	44	0	No remarks	No remarks
2020-06-25	Sax3	B	0	0	1	0	No remarks	No remarks
2020-06-25	Sax3	C	0	0	46	0	No remarks	No remarks
2020-06-25	Sax3	D	0	1	9	0	No remarks	No remarks
2020-07-01	Sax1	A	0	0	40	0	No remarks	No remarks
2020-07-01	Sax1	B	0	1	48	0	No remarks	No remarks
2020-07-01	Sax1	C	0	0	64	0	No remarks	No remarks
2020-07-01	Sax1	D	0	0	63	0	No remarks	No remarks
2020-07-01	Sax2	A	0	1	61	0	No remarks	No remarks
2020-07-01	Sax2	B	0	2	0	0	No remarks	No remarks
2020-07-01	Sax2	C	0	0	21	0	No remarks	No remarks
2020-07-01	Sax2	D	0	0	50	0	No remarks	No remarks
2020-07-01	Sax3	A	0	0	37	0	TOTAL	No remarks
2020-07-01	Sax3	B	0	0	1	0	TOTAL	No remarks
2020-07-01	Sax3	C	0	0	52	0	TOTAL	No remarks
2020-07-01	Sax3	D	0	0	20	0	TOTAL	No remarks
2020-07-08	Sax1	A	4	0	52	0	No remarks	No remarks
2020-07-08	Sax1	B	0	1	53	0	No remarks	No remarks
2020-07-08	Sax1	C	0	0	56	0	No remarks	No remarks
2020-07-08	Sax1	D	0	0	54	0	No remarks	No remarks
2020-07-08	Sax2	A	0	0	55	0	No remarks	No remarks
2020-07-08	Sax2	B	0	0	2	0	No remarks	No remarks
2020-07-08	Sax2	C	0	0	21	0	No remarks	No remarks
2020-07-08	Sax2	D	0	0	54	0	No remarks	No remarks
2020-07-09	Sax3	A	0	0	49	0	No remarks	No remarks
2020-07-09	Sax3	B	0	0	5	0	No remarks	No remarks
2020-07-09	Sax3	C	0	0	44	0	No remarks	No remarks
2020-07-09	Sax3	D	0	0	18	0	No remarks	No remarks
2020-07-15	Sax1	A	6	0	48	0	No remarks	No remarks
2020-07-15	Sax1	B	0	0	51	0	No remarks	No remarks
2020-07-15	Sax1	C	0	0	65	0	No remarks	No remarks
2020-07-15	Sax1	D	0	0	61	0	No remarks	No remarks
2020-07-15	Sax2	A	0	0	59	0	No remarks	No remarks
2020-07-15	Sax2	B	0	0	2	0	No remarks	No remarks
2020-07-15	Sax2	C	0	0	17	0	No remarks	No remarks
2020-07-15	Sax2	D	3	0	48	0	No remarks	No remarks
2020-07-15	Sax3	A	1	0	48	0	No remarks	No remarks
2020-07-15	Sax3	B	0	0	1	0	No remarks	No remarks
2020-07-15	Sax3	C	0	0	35	0	No remarks	No remarks
2020-07-15	Sax3	D	0	0	11	0	No remarks	No remarks
2020-07-22	Sax1	A	9	0	36	0	No remarks	No remarks
2020-07-22	Sax1	B	0	0	50	0	No remarks	No remarks
2020-07-22	Sax1	C	0	0	54	3	No remarks	No remarks
2020-07-22	Sax1	D	0	0	48	3	No remarks	No remarks
2020-07-22	Sax2	A	0	0	60	0	No remarks	No remarks
2020-07-22	Sax2	B	0	0	4	0	No remarks	No remarks
2020-07-22	Sax2	C	2	0	17	0	No remarks	No remarks
2020-07-22	Sax2	D	5	0	46	1	No remarks	No remarks
2020-07-22	Sax3	A	5	0	43	0	No remarks	No remarks
2020-07-22	Sax3	B	0	0	1	0	No remarks	No remarks
2020-07-22	Sax3	C	3	0	35	1	No remarks	No remarks
2020-07-22	Sax3	D	0	0	16	0	No remarks	No remarks
2020-07-29	Sax1	A	13	0	21	20	No remarks	No remarks
2020-07-29	Sax1	B	11	3	35	16	No remarks	No remarks
2020-07-29	Sax1	C	1	3	39	27	No remarks	No remarks
2020-07-29	Sax1	D	8	0	49	10	No remarks	No remarks
2020-07-29	Sax2	A	18	0	32	2	No remarks	No remarks
2020-07-29	Sax2	B	3	0	2	0	No remarks	No remarks
2020-07-29	Sax2	C	13	0	16	5	No remarks	No remarks
2020-07-29	Sax2	D	12	0	45	5	No remarks	No remarks
2020-07-29	Sax3	A	12	0	36	5	No remarks	No remarks
2020-07-29	Sax3	B	2	0	1	0	No remarks	No remarks
2020-07-29	Sax3	C	11	0	28	10	No remarks	No remarks
2020-07-29	Sax3	D	0	0	19	0	No remarks	No remarks
2020-08-05	Sax1	A	13	0	12	35	No remarks	No remarks
2020-08-05	Sax1	B	15	1	14	26	No remarks	No remarks
2020-08-05	Sax1	C	0	3	29	36	No remarks	No remarks
2020-08-05	Sax1	D	10	0	32	11	No remarks	No remarks
2020-08-05	Sax2	A	16	1	34	7	No remarks	No remarks
2020-08-05	Sax2	B	3	0	2	0	No remarks	No remarks
2020-08-05	Sax2	C	16	0	13	4	No remarks	No remarks
2020-08-05	Sax2	D	16	0	31	8	No remarks	No remarks
2020-08-05	Sax3	A	12	0	33	10	No remarks	No remarks
2020-08-05	Sax3	B	2	0	1	0	No remarks	No remarks
2020-08-05	Sax3	C	9	0	15	13	No remarks	No remarks
2020-08-05	Sax3	D	0	0	13	7	No remarks	No remarks
2020-08-12	Sax1	A	13	0	2	50	No remarks	No remarks
2020-08-12	Sax1	B	13	1	2	30	No remarks	No remarks
2020-08-12	Sax1	C	1	1	8	57	No remarks	No remarks
2020-08-12	Sax1	D	13	0	14	38	No remarks	No remarks
2020-08-12	Sax2	A	25	1	29	6	No remarks	No remarks
2020-08-12	Sax2	B	3	0	1	1	No remarks	No remarks
2020-08-12	Sax2	C	9	0	11	5	No remarks	No remarks
2020-08-12	Sax2	D	15	0	32	17	No remarks	No remarks
2020-08-12	Sax3	A	15	0	18	31	No remarks	No remarks
2020-08-12	Sax3	B	2	0	0	1	No remarks	No remarks
2020-08-12	Sax3	C	4	0	6	43	No remarks	No remarks
2020-08-12	Sax3	D	1	0	11	13	No remarks	No remarks
2020-08-19	Sax1	A	10	0	0	50	No remarks	No remarks
2020-08-19	Sax1	B	15	0	0	33	No remarks	No remarks
2020-08-19	Sax1	C	1	1	3	57	No remarks	No remarks
2020-08-19	Sax1	D	8	0	5	51	No remarks	No remarks
2020-08-19	Sax2	A	24	1	9	26	No remarks	No remarks
2020-08-19	Sax2	B	3	0	1	1	No remarks	No remarks
2020-08-19	Sax2	C	8	0	0	17	No remarks	No remarks
2020-08-19	Sax2	D	10	0	10	44	No remarks	No remarks
2020-08-19	Sax3	A	5	0	0	49	No remarks	No remarks
2020-08-19	Sax3	B	0	0	1	2	If it is possible	No remarks
2020-08-19	Sax3	C	3	0	0	47	No remarks	No remarks
2020-08-19	Sax3	D	0	0	0	21	No remarks	No remarks
2020-08-26	Sax1	A	5	0	0	47	No remarks	No remarks
2020-08-26	Sax1	B	12	0	1	25	No remarks	No remarks
2020-08-26	Sax1	C	0	0	3	58	No remarks	No remarks
2020-08-26	Sax1	D	4	0	0	52	No remarks	No remarks
2020-08-26	Sax2	A	12	5	0	37	No remarks	No remarks
2020-08-26	Sax2	B	1	0	0	2	No remarks	No remarks
2020-08-26	Sax2	C	1	0	0	11	No remarks	No remarks
2020-08-26	Sax2	D	8	1	1	46	No remarks	No remarks
2020-08-26	Sax3	A	2	0	0	48	No remarks	No remarks
2020-08-26	Sax3	B	0	0	0	3	No remarks	No remarks
2020-08-26	Sax3	C	2	0	0	39	No remarks	No remarks
2020-08-26	Sax3	D	0	0	0	15	No remarks	No remarks
2021-06-15	Sax1	A	1	1	56	0	No remarks	No remarks
2021-06-15	Sax1	B	0	4	55	0	No remarks	No remarks
2021-06-15	Sax1	C	0	3	51	0	No remarks	No remarks
2021-06-15	Sax1	D	0	8	55	0	No remarks	No remarks
2021-06-15	Sax2	A	0	51	2	0	No remarks	No remarks
2021-06-15	Sax2	B	0	43	0	0	No remarks	No remarks
2021-06-15	Sax2	C	0	46	7	0	No remarks	No remarks
2021-06-15	Sax2	D	0	27	30	0	No remarks	No remarks
2021-06-15	Sax3	A	0	66	0	0	No remarks	No remarks
2021-06-15	Sax3	B	0	5	0	0	No remarks	No remarks
2021-06-15	Sax3	C	0	71	20	0	No remarks	No remarks
2021-06-15	Sax3	D	0	30	1	0	No remarks	No remarks
2021-06-24	Sax1	A	0	0	62	0	No remarks	No remarks
2021-06-24	Sax1	B	0	0	52	0	No remarks	No remarks
2021-06-24	Sax1	C	0	0	54	0	No remarks	No remarks
2021-06-24	Sax1	D	0	0	68	0	No remarks	No remarks
2021-06-24	Sax2	A	0	0	57	0	No remarks	No remarks
2021-06-24	Sax2	B	0	0	34	0	No remarks	No remarks
2021-06-24	Sax2	C	0	0	52	0	No remarks	No remarks
2021-06-24	Sax2	D	0	0	52	0	No remarks	No remarks
2021-06-24	Sax3	A	0	0	63	0	No remarks	No remarks
2021-06-24	Sax3	B	0	0	2	0	No remarks	No remarks
2021-06-24	Sax3	C	0	0	112	0	No remarks	No remarks
2021-06-24	Sax3	D	0	2	29	0	No remarks	No remarks
2021-07-02	Sax1	A	0	0	50	0	No remarks	No remarks
2021-07-02	Sax1	B	0	0	60	0	No remarks	No remarks
2021-07-02	Sax1	C	0	0	57	0	No remarks	No remarks
2021-07-02	Sax1	D	0	0	51	0	No remarks	No remarks
2021-07-02	Sax2	A	0	0	50	0	No remarks	No remarks
2021-07-02	Sax2	B	0	0	35	0	No remarks	No remarks
2021-07-02	Sax2	C	0	0	35	0	No remarks	No remarks
2021-07-02	Sax2	D	0	0	72	0	No remarks	No remarks
2021-07-02	Sax3	A	3	0	54	0	No remarks	No remarks
2021-07-02	Sax3	B	0	0	2	0	No remarks	No remarks
2021-07-02	Sax3	C	0	0	84	0	No remarks	No remarks
2021-07-02	Sax3	D	0	0	30	0	No remarks	No remarks
2021-07-08	Sax1	A	0	0	50	0	No remarks	No remarks
2021-07-08	Sax1	B	0	0	63	0	No remarks	No remarks
2021-07-08	Sax1	C	0	0	58	0	No remarks	No remarks
2021-07-08	Sax1	D	0	0	57	0	No remarks	No remarks
2021-07-08	Sax2	A	0	0	58	0	No remarks	No remarks
2021-07-08	Sax2	B	0	0	17	0	No remarks	No remarks
2021-07-08	Sax2	C	0	0	35	0	No remarks	No remarks
2021-07-08	Sax2	D	0	0	58	0	No remarks	No remarks
2021-07-08	Sax3	A	0	0	63	0	No remarks	No remarks
2021-07-08	Sax3	B	0	0	8	0	No remarks	No remarks
2021-07-08	Sax3	C	0	0	92	0	No remarks	No remarks
2021-07-08	Sax3	D	0	0	29	0	No remarks	No remarks
2021-07-15	Sax1	A	0	0	39	22	No remarks	No remarks
2021-07-15	Sax1	B	0	0	34	22	No remarks	No remarks
2021-07-15	Sax1	C	0	1	20	33	No remarks	No remarks
2021-07-15	Sax1	D	0	0	38	14	No remarks	No remarks
2021-07-15	Sax2	A	0	0	47	4	No remarks	No remarks
2021-07-15	Sax2	B	0	0	25	9	No remarks	No remarks
2021-07-15	Sax2	C	0	0	26	9	No remarks	No remarks
2021-07-15	Sax2	D	0	0	46	17	No remarks	No remarks
2021-07-15	Sax3	A	0	0	25	30	Finished	No remarks
2021-07-15	Sax3	B	0	0	8	0	Finished	No remarks
2021-07-15	Sax3	C	0	0	31	38	Finished	No remarks
2021-07-15	Sax3	D	0	0	11	19	Finished	No remarks
2021-07-22	Sax1	A	0	0	1	55	Finished	No remarks
2021-07-22	Sax1	B	0	0	0	62	Finished	No remarks
2021-07-22	Sax1	C	0	0	2	52	Finished	No remarks
2021-07-22	Sax1	D	0	0	5	54	Finished	No remarks
2021-07-22	Sax2	A	0	0	2	49	Finished	No remarks
2021-07-22	Sax2	B	0	0	0	34	Finished	No remarks
2021-07-22	Sax2	C	0	0	1	34	Finished	No remarks
2021-07-22	Sax2	D	0	0	3	49	Finished	No remarks
2022-05-28	Sax1	A	5	2	0	0	No remarks	No remarks
