Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Field_remarks	General_remarks
2015-06-16	Sal4	D	0	0	0	0	No remarks	No remarks
2015-06-23	Sal1	A	9	43	66	0	No remarks	No remarks
2015-06-23	Sal1	B	15	38	57	0	No remarks	No remarks
2015-06-23	Sal1	C	4	71	39	0	No remarks	No remarks
2015-06-23	Sal1	D	9	52	40	0	No remarks	No remarks
2015-06-23	Sal3	A	27	0	0	0	No remarks	No remarks
2015-06-23	Sal3	B	65	0	0	0	No remarks	No remarks
2015-06-23	Sal3	C	139	0	0	0	No remarks	No remarks
2015-06-23	Sal3	D	139	0	0	0	No remarks	No remarks
2015-06-23	Sal4	A	100	0	1	0	No remarks	No remarks
2015-06-23	Sal4	B	12	0	0	0	No remarks	No remarks
2015-06-23	Sal4	C	1	0	0	0	No remarks	No remarks
2015-06-23	Sal4	D	71	0	0	0	No remarks	No remarks
2015-06-30	Sal1	A	1	42	72	0	Soon total ready	No remarks
2015-06-30	Sal1	B	1	49	86	0	Soon total ready	No remarks
2015-06-30	Sal1	C	3	67	44	0	Soon total ready	No remarks
2015-06-30	Sal1	D	1	46	61	0	Soon total ready	No remarks
2015-06-30	Sal3	A	6	3	49	0	No remarks	No remarks
2015-06-30	Sal3	B	1	39	63	0	No remarks	No remarks
2015-06-30	Sal3	C	2	104	20	0	No remarks	No remarks
2015-06-30	Sal3	D	83	29	0	0	No remarks	No remarks
2015-06-30	Sal4	A	0	72	37	0	No remarks	No remarks
2015-06-30	Sal4	B	96	0	11	0	No remarks	No remarks
2015-06-30	Sal4	C	75	19	14	0	No remarks	No remarks
2015-06-30	Sal4	D	54	23	32	0	No remarks	No remarks
2015-07-08	Sal1	A	1	45	57	0	No remarks	No remarks
2015-07-08	Sal1	B	3	43	83	0	No remarks	No remarks
2015-07-08	Sal1	C	0	53	50	0	No remarks	No remarks
2015-07-08	Sal1	D	9	373	543	0	With strings	No remarks
2015-07-08	Sal2	A	61	4	42	0	No remarks	No remarks
2015-07-08	Sal2	B	62	7	36	0	No remarks	No remarks
2015-07-08	Sal2	C	99	0	7	0	No remarks	No remarks
2015-07-08	Sal2	D	92	0	12	0	No remarks	No remarks
2015-07-08	Sal3	A	1	4	64	0	No remarks	No remarks
2015-07-08	Sal3	B	0	39	64	0	No remarks	No remarks
2015-07-08	Sal3	C	0	64	41	0	No remarks	No remarks
2015-07-08	Sal3	D	0	100	0	0	No remarks	No remarks
2015-07-08	Sal4	A	0	84	33	0	No remarks	No remarks
2015-07-08	Sal4	B	2	102	44	0	No remarks	No remarks
2015-07-08	Sal4	C	2	56	51	0	No remarks	No remarks
2015-07-08	Sal4	D	11	72	47	0	No remarks	No remarks
2015-07-08	Sal5	A	63	0	0	0	No remarks	No remarks
2015-07-08	Sal5	B	106	0	0	0	No remarks	No remarks
2015-07-08	Sal5	C	82	0	1	0	No remarks	No remarks
2015-07-08	Sal5	D	105	0	1	0	No remarks	No remarks
2015-07-13	Sal1	A	1	34	96	0	No remarks	No remarks
2015-07-13	Sal1	B	0	40	78	0	No remarks	No remarks
2015-07-13	Sal1	C	0	70	52	0	No remarks	No remarks
2015-07-13	Sal1	D	0	39	64	0	No remarks	No remarks
2015-07-13	Sal2	A	13	37	58	0	No remarks	No remarks
2015-07-13	Sal2	B	9	34	74	0	No remarks	No remarks
2015-07-13	Sal2	C	53	8	48	0	No remarks	No remarks
2015-07-13	Sal2	D	34	46	43	0	No remarks	No remarks
2015-07-13	Sal3	A	1	11	58	0	No remarks	No remarks
2015-07-13	Sal3	B	0	37	75	0	No remarks	No remarks
2015-07-13	Sal3	C	0	57	48	0	No remarks	No remarks
2015-07-13	Sal3	D	0	137	3	0	No remarks	No remarks
2015-07-13	Sal4	A	0	83	51	0	No remarks	No remarks
2015-07-13	Sal4	B	2	98	21	0	No remarks	No remarks
2015-07-13	Sal4	C	1	77	44	0	No remarks	No remarks
2015-07-13	Sal4	D	2	44	62	0	No remarks	No remarks
2015-07-13	Sal5	A	69	11	21	0	No remarks	No remarks
2015-07-13	Sal5	B	107	4	32	0	No remarks	No remarks
2015-07-13	Sal5	C	50	7	10	0	No remarks	No remarks
2015-07-13	Sal5	D	56	26	21	0	No remarks	No remarks
2015-07-13	Sal6	A	6	0	0	0	No remarks	No remarks
2015-07-13	Sal6	B	12	0	0	0	No remarks	No remarks
2015-07-13	Sal6	C	2	0	0	0	No remarks	No remarks
2015-07-13	Sal6	D	3	0	0	0	No remarks	No remarks
2015-07-20	Sal1	A	1	21	86	3	No remarks	No remarks
2015-07-20	Sal1	B	0	46	70	1	No remarks	No remarks
2015-07-20	Sal1	C	0	61	47	0	No remarks	No remarks
2015-07-20	Sal1	D	2	56	64	0	No remarks	No remarks
2015-07-20	Sal2	A	1	41	63	0	No remarks	No remarks
2015-07-20	Sal2	B	1	45	74	0	No remarks	No remarks
2015-07-20	Sal2	C	2	76	27	0	No remarks	No remarks
2015-07-20	Sal2	D	6	68	57	0	Plot ready for total	No remarks
2015-07-20	Sal3	A	0	5	47	0	No remarks	No remarks
2015-07-20	Sal3	B	0	30	60	0	No remarks	No remarks
2015-07-20	Sal3	C	0	51	49	0	No remarks	No remarks
2015-07-20	Sal3	D	0	116	2	0	No remarks	No remarks
2015-07-20	Sal4	A	1	93	41	0	No remarks	No remarks
2015-07-20	Sal4	B	3	76	22	0	No remarks	No remarks
2015-07-20	Sal4	C	4	42	69	0	No remarks	No remarks
2015-07-20	Sal4	D	2	50	58	0	No remarks	No remarks
2015-07-20	Sal5	A	3	40	59	0	No remarks	No remarks
2015-07-20	Sal5	B	0	43	60	0	No remarks	No remarks
2015-07-20	Sal5	C	3	69	38	0	No remarks	No remarks
2015-07-20	Sal5	D	2	87	48	0	No remarks	No remarks
2015-07-20	Sal6	A	71	3	33	0	No remarks	No remarks
2015-07-20	Sal6	B	85	8	8	0	No remarks	No remarks
2015-07-20	Sal6	C	72	12	31	0	No remarks	No remarks
2015-07-20	Sal6	D	44	28	32	0	No remarks	No remarks
2015-07-20	Sal7	A	13	18	2	0	No remarks	No remarks
2015-07-20	Sal7	B	0	0	2	0	No remarks	No remarks
2015-07-20	Sal7	C	1	0	1	0	No remarks	No remarks
2015-07-20	Sal7	D	9	6	0	0	No remarks	No remarks
2015-07-27	Sal1	A	0	8	92	1	No remarks	No remarks
2015-07-27	Sal1	B	0	30	86	1	No remarks	No remarks
2015-07-27	Sal1	C	0	56	75	1	No remarks	No remarks
2015-07-27	Sal1	D	0	39	61	2	No remarks	No remarks
2015-07-27	Sal2	A	0	36	69	0	No remarks	No remarks
2015-07-27	Sal2	B	1	30	73	0	No remarks	No remarks
2015-07-27	Sal2	C	0	41	68	0	No remarks	No remarks
2015-07-27	Sal2	D	1	42	63	0	No remarks	No remarks
2015-07-27	Sal3	A	0	7	63	0	No remarks	No remarks
2015-07-27	Sal3	B	0	31	70	0	No remarks	No remarks
2015-07-27	Sal3	C	0	52	57	0	No remarks	No remarks
2015-07-27	Sal3	D	0	112	3	0	No remarks	No remarks
2015-07-27	Sal4	A	0	74	37	0	No remarks	No remarks
2015-07-27	Sal4	B	2	77	45	0	No remarks	No remarks
2015-07-27	Sal4	C	3	34	73	0	No remarks	No remarks
2015-07-27	Sal4	D	0	48	62	0	No remarks	No remarks
2015-07-27	Sal5	A	2	36	65	0	No remarks	No remarks
2015-07-27	Sal5	B	0	35	67	0	No remarks	No remarks
2015-07-27	Sal5	C	0	64	36	0	No remarks	No remarks
2015-07-27	Sal5	D	0	56	50	0	No remarks	No remarks
2015-07-27	Sal6	A	7	53	63	0	No remarks	No remarks
2015-07-27	Sal6	B	3	52	47	0	No remarks	No remarks
2015-07-27	Sal6	C	9	52	44	0	No remarks	No remarks
2015-07-27	Sal6	D	8	45	50	0	No remarks	No remarks
2015-07-27	Sal7	A	1	41	5	0	No remarks	No remarks
2015-07-27	Sal7	B	0	8	3	0	No remarks	No remarks
2015-07-27	Sal7	C	1	4	3	0	No remarks	No remarks
2015-07-27	Sal7	D	0	11	0	0	No remarks	No remarks
2015-08-03	Sal1	A	0	5	96	11	No remarks	No remarks
2015-08-03	Sal1	B	0	31	72	4	No remarks	No remarks
2015-08-03	Sal1	C	0	16	96	14	No remarks	No remarks
2015-08-03	Sal1	D	0	19	103	8	No remarks	No remarks
2015-08-03	Sal2	A	0	20	86	0	No remarks	No remarks
2015-08-03	Sal2	B	0	15	89	2	No remarks	No remarks
2015-08-03	Sal2	C	1	32	86	1	No remarks	No remarks
2015-08-03	Sal2	D	4	30	75	0	No remarks	No remarks
2015-08-03	Sal3	A	0	5	64	1	No remarks	No remarks
2015-08-03	Sal3	B	0	28	75	0	No remarks	No remarks
2015-08-03	Sal3	C	0	59	47	2	No remarks	No remarks
2015-08-03	Sal3	D	0	100	3	0	No remarks	No remarks
2015-08-03	Sal4	A	0	94	49	3	No remarks	No remarks
2015-08-03	Sal4	B	1	56	49	2	No remarks	No remarks
2015-08-03	Sal4	C	2	21	76	4	No remarks	No remarks
2015-08-03	Sal4	D	1	38	70	7	No remarks	No remarks
2015-08-03	Sal5	A	2	21	82	2	No remarks	No remarks
2015-08-03	Sal5	B	0	44	71	1	No remarks	No remarks
2015-08-03	Sal5	C	0	63	40	0	No remarks	No remarks
2015-08-03	Sal5	D	2	35	72	0	No remarks	No remarks
2015-08-03	Sal6	A	5	42	63	0	No remarks	No remarks
2015-08-03	Sal6	B	1	54	53	0	No remarks	No remarks
2015-08-03	Sal6	C	0	61	46	0	No remarks	No remarks
2015-08-03	Sal6	D	0	31	66	0	No remarks	No remarks
2015-08-03	Sal7	A	2	21	8	0	No remarks	No remarks
2015-08-03	Sal7	B	0	5	3	0	Ready for total. many leaf, very few flowers	No remarks
2015-08-03	Sal7	C	0	1	4	0	No remarks	No remarks
2015-08-03	Sal7	D	0	7	5	0	No remarks	No remarks
2015-08-10	Sal1	A	0	0	76	28	No remarks	No remarks
2015-08-10	Sal1	B	0	0	84	34	No remarks	No remarks
2015-08-10	Sal1	C	0	7	76	27	No remarks	No remarks
2015-08-10	Sal1	D	0	0	75	31	No remarks	No remarks
2015-08-10	Sal2	A	0	7	86	7	No remarks	No remarks
2015-08-10	Sal2	B	2	2	98	5	No remarks	No remarks
2015-08-10	Sal2	C	0	16	84	2	No remarks	No remarks
2015-08-10	Sal2	D	3	19	78	9	No remarks	No remarks
2015-08-10	Sal3	A	1	3	55	8	No remarks	No remarks
2015-08-10	Sal3	B	0	22	67	4	No remarks	No remarks
2015-08-10	Sal3	C	0	57	50	2	No remarks	No remarks
2015-08-10	Sal3	D	0	102	2	1	No remarks	No remarks
2015-08-10	Sal4	A	0	29	75	5	No remarks	No remarks
2015-08-10	Sal4	B	0	31	66	3	No remarks	No remarks
2015-08-10	Sal4	C	0	7	91	2	No remarks	No remarks
2015-08-10	Sal4	D	0	22	76	2	No remarks	No remarks
2015-08-10	Sal5	A	3	22	75	0	No remarks	No remarks
2015-08-10	Sal5	B	1	26	73	0	No remarks	No remarks
2015-08-10	Sal5	C	0	28	71	1	No remarks	No remarks
2015-08-10	Sal5	D	1	90	16	0	No remarks	No remarks
2015-08-10	Sal6	A	5	20	75	0	No remarks	No remarks
2015-08-10	Sal6	B	1	57	41	1	No remarks	No remarks
2015-08-10	Sal6	C	0	37	62	1	No remarks	No remarks
2015-08-10	Sal6	D	0	26	56	0	No remarks	No remarks
2015-08-10	Sal7	A	0	19	11	0	No remarks	No remarks
2015-08-10	Sal7	B	0	3	3	0	No remarks	No remarks
2015-08-10	Sal7	C	0	1	1	0	No remarks	No remarks
2015-08-10	Sal7	D	0	7	6	0	No remarks	No remarks
2015-08-17	Sal1	A	0	0	79	25	No remarks	No remarks
2015-08-17	Sal1	B	0	21	62	19	No remarks	No remarks
2015-08-17	Sal1	C	0	47	40	13	No remarks	No remarks
2015-08-17	Sal1	D	0	15	65	21	No remarks	No remarks
2015-08-17	Sal2	A	0	25	77	1	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal2	B	0	27	77	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal2	C	1	31	79	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal2	D	0	46	58	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal3	A	0	1	58	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal3	B	0	27	66	5	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal3	C	1	42	66	1	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal3	D	0	84	29	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal4	A	0	49	54	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal4	B	0	66	36	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal4	C	0	30	67	3	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal4	D	0	27	74	3	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal5	A	0	21	84	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal5	B	0	34	79	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal5	C	0	42	59	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal5	D	0	39	62	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal6	A	2	41	68	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal6	B	0	41	59	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal6	C	0	41	61	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal6	D	0	28	75	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal7	A	0	22	11	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal7	B	0	0	7	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal7	C	0	0	3	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-17	Sal7	D	0	6	9	0	Due to heavy rain the previous week and a watersoaked subplot it was difficult to distinguish new and old male catkins	No remarks
2015-08-24	Sal1	A	0	27	0	86	No remarks	No remarks
2015-08-24	Sal1	B	0	24	4	76	No remarks	No remarks
2015-08-24	Sal1	C	0	56	0	44	No remarks	No remarks
2015-08-24	Sal1	D	0	16	3	83	No remarks	No remarks
2015-08-24	Sal2	A	0	24	60	18	No remarks	No remarks
2015-08-24	Sal2	B	0	30	70	11	No remarks	No remarks
2015-08-24	Sal2	C	0	43	52	20	No remarks	No remarks
2015-08-24	Sal2	D	0	40	48	17	No remarks	No remarks
2015-08-24	Sal3	A	0	6	3	54	No remarks	No remarks
2015-08-24	Sal3	B	0	27	0	74	No remarks	No remarks
2015-08-24	Sal3	C	0	33	5	65	No remarks	No remarks
2015-08-24	Sal3	D	0	103	5	20	No remarks	No remarks
2015-08-24	Sal4	A	0	44	12	52	No remarks	No remarks
2015-08-24	Sal4	B	0	46	25	39	No remarks	No remarks
2015-08-24	Sal4	C	0	39	18	48	No remarks	No remarks
2015-08-24	Sal4	D	0	33	18	59	No remarks	No remarks
2015-08-24	Sal5	A	1	26	76	1	No remarks	No remarks
2015-08-24	Sal5	B	0	31	84	7	No remarks	No remarks
2015-08-24	Sal5	C	1	43	57	0	No remarks	No remarks
2015-08-24	Sal5	D	0	53	46	3	No remarks	No remarks
2015-08-24	Sal6	A	2	34	66	0	No remarks	No remarks
2015-08-24	Sal6	B	0	43	58	0	No remarks	No remarks
2015-08-24	Sal6	C	0	36	64	0	No remarks	No remarks
2015-08-24	Sal6	D	0	27	75	0	No remarks	No remarks
2015-08-24	Sal7	A	0	16	8	0	No remarks	No remarks
2015-08-24	Sal7	B	0	0	2	0	No remarks	No remarks
2015-08-24	Sal7	C	0	1	4	0	No remarks	No remarks
2015-08-24	Sal7	D	0	7	8	0	No remarks	No remarks
2015-09-01	Sal2	A	0	17	8	89	No remarks	No remarks
2015-09-01	Sal2	B	0	2	4	61	No remarks	No remarks
2015-09-01	Sal2	C	0	3	6	85	No remarks	No remarks
2015-09-01	Sal2	D	0	11	6	61	No remarks	No remarks
2015-09-01	Sal5	A	0	0	12	55	Finished	No remarks
2015-09-01	Sal5	B	0	10	14	70	No remarks	No remarks
2015-09-01	Sal5	C	0	4	1	46	Finished	No remarks
2015-09-01	Sal5	D	0	4	7	84	Finished	No remarks
2015-09-01	Sal6	A	1	7	61	10	No remarks	No remarks
2015-09-01	Sal6	B	0	13	60	13	No remarks	No remarks
2015-09-01	Sal6	C	0	0	42	7	No remarks	No remarks
2015-09-01	Sal6	D	0	4	44	19	No remarks	No remarks
2015-09-01	Sal7	A	0	0	3	2	No remarks	No remarks
2015-09-01	Sal7	B	0	0	1	1	No remarks	No remarks
2015-09-01	Sal7	C	0	0	0	0	Empty?	No remarks
2015-09-01	Sal7	D	0	0	1	1	No remarks	No remarks
2015-09-08	Sal6	A	1	12	49	27	No remarks	No remarks
2015-09-08	Sal6	B	0	11	41	18	No remarks	No remarks
2015-09-08	Sal6	C	0	6	26	25	No remarks	No remarks
2015-09-08	Sal6	D	0	0	13	30	No remarks	No remarks
2016-06-03	Sal1	A	99	0	7	0	No remarks	No remarks
2016-06-03	Sal1	B	97	2	10	0	No remarks	No remarks
2016-06-03	Sal1	C	148	2	4	0	No remarks	No remarks
2016-06-03	Sal1	D	101	1	0	0	No remarks	No remarks
2016-06-10	Sal1	A	1	58	53	0	No remarks	No remarks
2016-06-10	Sal1	B	2	89	62	0	No remarks	No remarks
2016-06-10	Sal1	C	4	80	39	0	No remarks	No remarks
2016-06-10	Sal1	D	5	70	28	0	No remarks	No remarks
2016-06-10	Sal3	A	53	0	0	0	No remarks	No remarks
2016-06-10	Sal3	B	100	0	0	0	No remarks	No remarks
2016-06-10	Sal3	C	116	10	0	0	No remarks	No remarks
2016-06-10	Sal3	D	100	0	0	0	No remarks	No remarks
2016-06-10	Sal4	A	36	0	0	0	No remarks	No remarks
2016-06-10	Sal4	B	18	0	0	0	No remarks	No remarks
2016-06-10	Sal4	C	32	0	0	0	No remarks	No remarks
2016-06-10	Sal4	D	102	0	0	0	No remarks	No remarks
2016-06-17	Sal1	A	2	36	71	0	No remarks	No remarks
2016-06-17	Sal1	B	1	43	85	0	No remarks	No remarks
2016-06-17	Sal1	C	5	60	35	0	No remarks	No remarks
2016-06-17	Sal1	D	2	47	56	0	No remarks	No remarks
2016-06-17	Sal2	A	4	0	0	0	No remarks	No remarks
2016-06-17	Sal2	B	11	0	0	0	No remarks	No remarks
2016-06-17	Sal2	C	17	0	0	0	No remarks	No remarks
2016-06-17	Sal2	D	5	0	0	0	No remarks	No remarks
2016-06-17	Sal3	A	19	1	80	0	No remarks	No remarks
2016-06-17	Sal3	B	4	57	50	0	No remarks	No remarks
2016-06-17	Sal3	C	30	62	36	0	No remarks	No remarks
2016-06-17	Sal3	D	73	29	0	0	No remarks	No remarks
2016-06-17	Sal4	A	109	2	12	0	No remarks	No remarks
2016-06-17	Sal4	B	100	1	0	0	No remarks	No remarks
2016-06-17	Sal4	C	107	1	3	0	No remarks	No remarks
2016-06-17	Sal4	D	131	1	0	0	No remarks	No remarks
2016-06-17	Sal5	A	13	0	0	0	No remarks	No remarks
2016-06-17	Sal5	B	0	0	0	0	No remarks	No remarks
2016-06-17	Sal5	C	0	0	0	0	No remarks	No remarks
2016-06-17	Sal5	D	11	0	0	0	No remarks	No remarks
2016-06-24	Sal1	A	1	26	76	0	Ready	No remarks
2016-06-24	Sal1	B	2	58	75	0	No remarks	No remarks
2016-06-24	Sal1	C	7	63	42	0	No remarks	No remarks
2016-06-24	Sal1	D	7	46	70	0	No remarks	No remarks
2016-06-24	Sal2	A	48	15	39	0	No remarks	No remarks
2016-06-24	Sal2	B	64	16	29	0	No remarks	No remarks
2016-06-24	Sal3	A	0	11	145	0	Ready	No remarks
2016-06-24	Sal3	B	0	68	55	0	Ready	No remarks
2016-06-24	Sal3	C	0	74	52	0	Ready	No remarks
2016-06-24	Sal3	D	0	120	8	0	Ready	No remarks
2016-06-24	Sal4	A	0	83	84	0	No remarks	No remarks
2016-06-24	Sal4	B	15	87	9	0	No remarks	No remarks
2016-06-24	Sal4	C	1	60	78	0	No remarks	No remarks
2016-06-24	Sal4	D	4	72	38	0	No remarks	No remarks
2016-06-24	Sal5	A	65	14	32	0	No remarks	No remarks
2016-06-24	Sal5	B	76	0	14	0	No remarks	No remarks
2016-06-24	Sal5	C	29	0	1	0	No remarks	No remarks
2016-06-24	Sal5	D	56	22	29	0	No remarks	No remarks
2016-06-24	Sal6	A	0	0	0	0	No remarks	No remarks
2016-06-24	Sal6	B	0	0	0	0	No remarks	No remarks
2016-06-24	Sal6	C	0	0	0	0	No remarks	No remarks
2016-06-24	Sal6	D	0	0	0	0	No remarks	No remarks
2016-07-01	Sal1	A	0	23	81	0	No remarks	No remarks
2016-07-01	Sal1	B	0	43	98	0	No remarks	No remarks
2016-07-01	Sal1	C	6	54	44	0	No remarks	No remarks
2016-07-01	Sal1	D	6	45	57	0	No remarks	No remarks
2016-07-01	Sal2	A	1	57	49	0	No remarks	No remarks
2016-07-01	Sal2	B	1	45	54	0	No remarks	No remarks
2016-07-01	Sal2	C	0	52	48	0	No remarks	No remarks
2016-07-01	Sal2	D	3	43	58	0	No remarks	No remarks
2016-07-01	Sal3	A	0	1	123	0	Ready	No remarks
2016-07-01	Sal3	B	0	57	49	0	Ready	No remarks
2016-07-01	Sal3	C	0	52	52	0	No remarks	No remarks
2016-07-01	Sal3	D	0	114	0	0	No remarks	No remarks
2016-07-01	Sal4	A	0	57	75	0	Ready	No remarks
2016-07-01	Sal4	B	5	102	13	0	No remarks	No remarks
2016-07-01	Sal4	C	3	22	78	0	No remarks	No remarks
2016-07-01	Sal4	D	7	49	47	0	No remarks	No remarks
2016-07-01	Sal5	A	9	50	43	0	No remarks	No remarks
2016-07-01	Sal5	B	1	74	46	0	No remarks	No remarks
2016-07-01	Sal5	C	42	34	24	0	No remarks	No remarks
2016-07-01	Sal5	D	3	53	48	0	No remarks	No remarks
2016-07-01	Sal6	A	4	0	0	0	No remarks	No remarks
2016-07-01	Sal6	B	32	1	1	0	No remarks	No remarks
2016-07-01	Sal6	C	17	0	4	0	No remarks	No remarks
2016-07-01	Sal6	D	14	5	3	0	No remarks	No remarks
2016-07-01	Sal7	A	1	0	0	0	No remarks	No remarks
2016-07-01	Sal7	B	0	0	0	0	No remarks	No remarks
2016-07-01	Sal7	C	0	0	0	0	No remarks	No remarks
2016-07-01	Sal7	D	0	0	0	0	No remarks	No remarks
2016-07-08	Sal1	A	0	23	77	1	No remarks	No remarks
2016-07-08	Sal1	B	2	45	94	8	No remarks	No remarks
2016-07-08	Sal1	C	0	57	50	1	No remarks	No remarks
2016-07-08	Sal1	D	3	40	68	2	No remarks	No remarks
2016-07-08	Sal2	A	0	45	63	0	No remarks	No remarks
2016-07-08	Sal2	B	2	30	71	0	No remarks	No remarks
2016-07-08	Sal2	C	0	50	62	0	No remarks	No remarks
2016-07-08	Sal2	D	1	32	85	0	No remarks	No remarks
2016-07-08	Sal3	A	1	11	93	0	No remarks	No remarks
2016-07-08	Sal3	B	0	55	53	0	No remarks	No remarks
2016-07-08	Sal3	C	1	83	51	0	No remarks	No remarks
2016-07-08	Sal3	D	1	57	76	0	No remarks	No remarks
2016-07-08	Sal4	A	0	63	65	0	Ready	No remarks
2016-07-08	Sal4	B	2	87	29	0	Soon ready	No remarks
2016-07-08	Sal4	C	3	32	110	0	Soon ready	No remarks
2016-07-08	Sal4	D	3	66	77	0	Ready	No remarks
2016-07-08	Sal5	A	5	42	72	0	No remarks	No remarks
2016-07-08	Sal5	B	1	82	57	0	No remarks	No remarks
2016-07-08	Sal5	C	4	73	31	0	No remarks	No remarks
2016-07-08	Sal5	D	5	53	70	0	No remarks	No remarks
2016-07-08	Sal6	A	13	34	29	0	No remarks	No remarks
2016-07-08	Sal6	B	5	80	28	0	No remarks	No remarks
2016-07-08	Sal6	C	9	38	57	0	No remarks	No remarks
2016-07-08	Sal6	D	0	67	38	0	No remarks	No remarks
2016-07-08	Sal7	A	3	27	20	0	No remarks	No remarks
2016-07-08	Sal7	B	0	11	2	0	No remarks	No remarks
2016-07-08	Sal7	C	0	7	7	0	No remarks	No remarks
2016-07-08	Sal7	D	1	9	10	0	No remarks	No remarks
2016-07-15	Sal1	A	-9999	-9999	70	9	No remarks	No remarks
2016-07-15	Sal1	B	0	-9999	67	8	No remarks	No remarks
2016-07-15	Sal1	C	0	-9999	68	6	No remarks	No remarks
2016-07-15	Sal1	D	5	-9999	42	8	No remarks	No remarks
2016-07-15	Sal2	A	0	25	80	0	Ready	No remarks
2016-07-15	Sal2	B	4	30	94	0	Ready	No remarks
2016-07-15	Sal2	C	2	30	70	0	No remarks	No remarks
2016-07-15	Sal2	D	0	20	110	0	Ready	No remarks
2016-07-15	Sal3	A	0	11	99	1	No remarks	No remarks
2016-07-15	Sal3	B	0	34	80	0	No remarks	No remarks
2016-07-15	Sal3	C	0	41	67	0	No remarks	No remarks
2016-07-15	Sal3	D	0	-9999	63	5	No remarks	No remarks
2016-07-15	Sal4	A	3	70	73	2	Ready	No remarks
2016-07-15	Sal4	B	0	86	44	0	Ready	No remarks
2016-07-15	Sal4	C	0	21	101	0	Ready	No remarks
2016-07-15	Sal4	D	3	48	57	0	Ready	No remarks
2016-07-15	Sal5	A	3	25	73	0	No remarks	No remarks
2016-07-15	Sal5	B	0	50	67	0	No remarks	No remarks
2016-07-15	Sal5	C	1	49	51	0	Ready	No remarks
2016-07-15	Sal5	D	2	47	109	0	Ready	No remarks
2016-07-15	Sal6	A	0	42	40	0	Ready	No remarks
2016-07-15	Sal6	B	0	67	34	0	Ready	No remarks
2016-07-15	Sal6	C	0	22	58	0	Ready	No remarks
2016-07-15	Sal6	D	1	25	56	0	Ready	No remarks
2016-07-15	Sal7	A	0	33	18	0	Ready	No remarks
2016-07-15	Sal7	B	0	18	5	0	Ready	No remarks
2016-07-15	Sal7	C	1	12	5	0	Soon ready	No remarks
2016-07-15	Sal7	D	0	14	10	0	Ready	No remarks
2016-07-21	Sal1	A	0	-9999	48	22	No remarks	No remarks
2016-07-21	Sal1	B	0	-9999	50	25	No remarks	No remarks
2016-07-21	Sal1	C	0	-9999	50	23	No remarks	No remarks
2016-07-21	Sal1	D	2	-9999	84	15	No remarks	No remarks
2016-07-21	Sal2	A	0	27	75	0	No remarks	No remarks
2016-07-21	Sal2	B	0	32	68	1	No remarks	No remarks
2016-07-21	Sal2	C	0	31	72	1	No remarks	No remarks
2016-07-21	Sal2	D	0	18	89	1	No remarks	No remarks
2016-07-21	Sal3	A	0	0	73	7	No remarks	No remarks
2016-07-21	Sal3	B	0	-9999	99	0	No remarks	No remarks
