Date	Plot	Section	Buds	Flowers	Senescent	Field_remarks	General_remarks
2018-08-02	Cas3	D	16	0	0	No remarks	No remarks
2018-08-02	Cas4	A	35	0	0	No remarks	No remarks
2018-08-02	Cas4	B	33	0	0	No remarks	No remarks
2018-08-02	Cas4	C	53	0	0	No remarks	No remarks
2018-08-02	Cas4	D	55	0	0	No remarks	No remarks
2018-08-09	Cas1	A	7	56	2	No remarks	No remarks
2018-08-09	Cas1	B	0	54	20	No remarks	No remarks
2018-08-09	Cas1	C	1	2	27	No remarks	No remarks
2018-08-09	Cas1	D	4	15	39	No remarks	No remarks
2018-08-09	Cas2	A	31	0	0	No remarks	No remarks
2018-08-09	Cas2	B	24	0	0	No remarks	No remarks
2018-08-09	Cas2	C	94	0	0	No remarks	No remarks
2018-08-09	Cas2	D	59	0	0	No remarks	No remarks
2018-08-09	Cas3	A	49	5	0	No remarks	No remarks
2018-08-09	Cas3	B	39	9	0	No remarks	No remarks
2018-08-09	Cas3	C	23	7	0	No remarks	No remarks
2018-08-09	Cas3	D	3	2	0	No remarks	No remarks
2018-08-09	Cas4	A	19	0	0	No remarks	No remarks
2018-08-09	Cas4	B	36	0	0	No remarks	No remarks
2018-08-09	Cas4	C	88	0	0	No remarks	No remarks
2018-08-09	Cas4	D	72	5	0	No remarks	No remarks
2018-08-13	Cas1	A	16	52	149	With strings	No remarks
2018-08-13	Cas1	B	3	8	64	With strings	No remarks
2018-08-13	Cas1	C	2	0	29	With strings	No remarks
2018-08-13	Cas1	D	8	1	60	With strings	No remarks
2018-08-16	Cas1	A	3	18	44	No remarks	No remarks
2018-08-16	Cas1	B	0	1	60	No remarks	No remarks
2018-08-16	Cas1	C	0	0	29	No remarks	No remarks
2018-08-16	Cas1	D	6	0	55	No remarks	No remarks
2018-08-16	Cas2	A	30	0	0	No remarks	No remarks
2018-08-16	Cas2	B	37	0	0	No remarks	No remarks
2018-08-16	Cas2	C	81	0	0	No remarks	No remarks
2018-08-16	Cas2	D	60	1	0	No remarks	No remarks
2018-08-16	Cas3	A	14	50	0	No remarks	No remarks
2018-08-16	Cas3	B	4	43	0	No remarks	No remarks
2018-08-16	Cas3	C	7	37	0	No remarks	No remarks
2018-08-16	Cas3	D	0	12	0	No remarks	No remarks
2018-08-16	Cas4	A	13	11	0	No remarks	No remarks
2018-08-16	Cas4	B	18	22	0	No remarks	No remarks
2018-08-16	Cas4	C	50	25	0	No remarks	No remarks
2018-08-16	Cas4	D	25	47	0	No remarks	No remarks
2018-08-23	Cas2	A	40	0	0	Not developing?	No remarks
2018-08-23	Cas2	B	29	0	0	Drying up	No remarks
2018-08-23	Cas2	C	70	11	2	Many bud not developing	No remarks
2018-08-23	Cas2	D	72	13	0	Many buds not developing	No remarks
2018-08-23	Cas3	A	33	0	38	Some buds dried up	No remarks
2018-08-23	Cas3	B	10	1	29	Some buds dried up	No remarks
2018-08-23	Cas3	C	3	0	31	No remarks	No remarks
2018-08-23	Cas3	D	0	0	6	No remarks	No remarks
2018-08-23	Cas4	A	15	6	7	No remarks	No remarks
2018-08-23	Cas4	B	13	5	11	Buds dry	No remarks
2018-08-23	Cas4	C	18	5	8	Buds and flowers dry	No remarks
2018-08-23	Cas4	D	14	10	64	No remarks	No remarks
2018-08-24	Cas1	A	3	0	62	Buds dried up	No remarks
2018-08-24	Cas1	B	0	0	17	No remarks	No remarks
2018-08-24	Cas1	C	2	0	16	Next seasons buds	No remarks
2018-08-24	Cas1	D	4	0	27	Finished, next seasons buds	No remarks
2019-05-30	Cas1	A	0	0	0	No remarks	No remarks
2019-05-30	Cas1	B	0	0	0	No remarks	No remarks
2019-05-30	Cas1	C	0	0	0	No remarks	No remarks
2019-05-30	Cas1	D	0	0	0	No remarks	No remarks
2019-05-30	Cas3	A	0	0	0	No remarks	No remarks
2019-05-30	Cas3	B	0	0	0	No remarks	No remarks
2019-05-30	Cas3	C	0	0	0	No remarks	No remarks
2019-05-30	Cas3	D	0	0	0	No remarks	No remarks
2019-06-06	Cas1	A	0	0	0	No remarks	No remarks
2019-06-06	Cas1	B	0	0	0	No remarks	No remarks
2019-06-06	Cas1	C	0	0	0	No remarks	No remarks
2019-06-06	Cas1	D	0	0	0	No remarks	No remarks
2019-06-06	Cas2	A	0	0	0	No remarks	No remarks
2019-06-06	Cas2	B	0	0	0	No remarks	No remarks
2019-06-06	Cas2	C	0	0	0	No remarks	No remarks
2019-06-06	Cas2	D	0	0	0	No remarks	No remarks
2019-06-06	Cas3	A	0	0	0	No remarks	No remarks
2019-06-06	Cas3	B	0	0	0	No remarks	No remarks
2019-06-06	Cas3	C	0	0	0	No remarks	No remarks
2019-06-06	Cas3	D	0	0	0	No remarks	No remarks
2019-06-06	Cas4	A	0	0	0	No remarks	No remarks
2019-06-06	Cas4	B	0	0	0	No remarks	No remarks
2019-06-06	Cas4	C	0	0	0	No remarks	No remarks
2019-06-06	Cas4	D	0	0	0	No remarks	No remarks
2019-06-13	Cas1	A	0	0	0	No remarks	No remarks
2019-06-13	Cas1	B	0	0	0	No remarks	No remarks
2019-06-13	Cas1	C	0	0	0	No remarks	No remarks
2019-06-13	Cas1	D	0	0	0	No remarks	No remarks
2019-06-13	Cas2	A	0	0	0	No remarks	No remarks
2019-06-13	Cas2	B	0	0	0	No remarks	No remarks
2019-06-13	Cas2	C	0	0	0	No remarks	No remarks
2019-06-13	Cas2	D	0	0	0	No remarks	No remarks
2019-06-13	Cas3	A	0	0	0	No remarks	No remarks
2019-06-13	Cas3	B	0	0	0	No remarks	No remarks
2019-06-13	Cas3	C	0	0	0	No remarks	No remarks
2019-06-13	Cas3	D	0	0	0	No remarks	No remarks
2019-06-13	Cas4	A	0	0	0	No remarks	No remarks
2019-06-13	Cas4	B	0	0	0	No remarks	No remarks
2019-06-13	Cas4	C	0	0	0	No remarks	No remarks
2019-06-13	Cas4	D	0	0	0	No remarks	No remarks
2019-06-20	Cas1	A	0	0	0	No remarks	No remarks
2019-06-20	Cas1	B	0	0	0	No remarks	No remarks
2019-06-20	Cas1	C	0	1	0	No remarks	No remarks
2019-06-20	Cas1	D	0	0	0	No remarks	No remarks
2019-06-20	Cas2	A	0	0	0	No remarks	No remarks
2019-06-20	Cas2	B	0	0	0	No remarks	No remarks
2019-06-20	Cas2	C	0	0	0	No remarks	No remarks
2019-06-20	Cas2	D	0	0	0	No remarks	No remarks
2019-06-20	Cas3	A	0	0	0	No remarks	No remarks
2019-06-20	Cas3	B	0	0	0	No remarks	No remarks
2019-06-20	Cas3	C	0	0	0	No remarks	No remarks
2019-06-20	Cas3	D	0	0	0	No remarks	No remarks
2019-06-20	Cas4	A	0	0	0	No remarks	No remarks
2019-06-20	Cas4	B	0	0	0	No remarks	No remarks
2019-06-20	Cas4	C	0	0	0	No remarks	No remarks
2019-06-20	Cas4	D	0	0	0	No remarks	No remarks
2019-06-27	Cas1	A	0	0	0	No remarks	No remarks
2019-06-27	Cas1	B	0	0	0	No remarks	No remarks
2019-06-27	Cas1	C	0	0	0	No remarks	No remarks
2019-06-27	Cas1	D	0	0	0	No remarks	No remarks
2019-06-27	Cas2	A	0	0	0	No remarks	No remarks
2019-06-27	Cas2	B	0	0	0	No remarks	No remarks
2019-06-27	Cas2	C	0	0	0	No remarks	No remarks
2019-06-27	Cas2	D	0	0	0	No remarks	No remarks
2019-06-27	Cas3	A	0	0	0	No remarks	No remarks
2019-06-27	Cas3	B	0	0	0	No remarks	No remarks
2019-06-27	Cas3	C	0	0	0	No remarks	No remarks
2019-06-27	Cas3	D	0	0	0	No remarks	No remarks
2019-06-27	Cas4	A	0	0	0	No remarks	No remarks
2019-06-27	Cas4	B	0	0	0	No remarks	No remarks
2019-06-27	Cas4	C	0	0	0	No remarks	No remarks
2019-06-27	Cas4	D	0	0	0	No remarks	No remarks
2019-07-04	Cas1	A	0	0	0	No remarks	No remarks
2019-07-04	Cas1	B	0	0	0	No remarks	No remarks
2019-07-04	Cas1	C	0	0	0	No remarks	No remarks
2019-07-04	Cas1	D	0	0	0	No remarks	No remarks
2019-07-04	Cas2	A	0	0	0	No remarks	No remarks
2019-07-04	Cas2	B	0	0	0	No remarks	No remarks
2019-07-04	Cas2	C	0	0	0	No remarks	No remarks
2019-07-04	Cas2	D	0	0	0	No remarks	No remarks
2019-07-04	Cas3	A	0	0	0	No remarks	No remarks
2019-07-04	Cas3	B	0	0	0	No remarks	No remarks
2019-07-04	Cas3	C	0	0	0	No remarks	No remarks
2019-07-04	Cas3	D	0	0	0	No remarks	No remarks
2019-07-04	Cas4	A	0	0	0	No remarks	No remarks
2019-07-04	Cas4	B	0	0	0	No remarks	No remarks
2019-07-04	Cas4	C	0	0	0	No remarks	No remarks
2019-07-04	Cas4	D	0	0	0	No remarks	No remarks
2019-07-11	Cas1	A	0	0	0	No remarks	No remarks
2019-07-11	Cas1	B	0	0	0	No remarks	No remarks
2019-07-11	Cas1	C	0	0	0	No remarks	No remarks
2019-07-11	Cas1	D	0	0	0	No remarks	No remarks
2019-07-11	Cas2	A	0	0	0	No remarks	No remarks
2019-07-11	Cas2	B	0	0	0	No remarks	No remarks
2019-07-11	Cas2	C	0	0	0	No remarks	No remarks
2019-07-11	Cas2	D	0	0	0	No remarks	No remarks
2019-07-11	Cas3	A	0	0	0	No remarks	No remarks
2019-07-11	Cas3	B	0	0	0	No remarks	No remarks
2019-07-11	Cas3	C	0	0	0	No remarks	No remarks
2019-07-11	Cas3	D	0	0	0	No remarks	No remarks
2019-07-11	Cas4	A	0	0	0	No remarks	No remarks
2019-07-11	Cas4	B	0	0	0	No remarks	No remarks
2019-07-11	Cas4	C	0	0	0	No remarks	No remarks
2019-07-11	Cas4	D	0	0	0	No remarks	No remarks
2019-07-18	Cas1	A	0	0	0	No remarks	No remarks
2019-07-18	Cas1	B	0	0	0	No remarks	No remarks
2019-07-18	Cas1	C	0	0	0	No remarks	No remarks
2019-07-18	Cas1	D	0	0	0	No remarks	No remarks
2019-07-18	Cas2	A	0	0	0	No remarks	No remarks
2019-07-18	Cas2	B	0	0	0	No remarks	No remarks
2019-07-18	Cas2	C	0	0	0	No remarks	No remarks
2019-07-18	Cas2	D	0	0	0	No remarks	No remarks
2019-07-18	Cas3	A	0	0	0	No remarks	No remarks
2019-07-18	Cas3	B	0	0	0	No remarks	No remarks
2019-07-18	Cas3	C	0	0	0	No remarks	No remarks
2019-07-18	Cas3	D	0	0	0	No remarks	No remarks
2019-07-18	Cas4	A	0	0	0	No remarks	No remarks
2019-07-18	Cas4	B	0	0	0	No remarks	No remarks
2019-07-18	Cas4	C	0	0	0	No remarks	No remarks
2019-07-18	Cas4	D	0	0	0	No remarks	No remarks
2019-07-25	Cas1	A	0	0	0	No remarks	No remarks
2019-07-25	Cas1	B	0	0	0	No remarks	No remarks
2019-07-25	Cas1	C	0	0	0	No remarks	No remarks
2019-07-25	Cas1	D	0	0	0	No remarks	No remarks
2019-07-25	Cas2	A	0	0	0	No remarks	No remarks
2019-07-25	Cas2	B	0	0	0	No remarks	No remarks
2019-07-25	Cas2	C	0	0	0	No remarks	No remarks
2019-07-25	Cas2	D	0	0	0	No remarks	No remarks
2019-07-25	Cas3	A	0	0	0	No remarks	No remarks
2019-07-25	Cas3	B	0	0	0	No remarks	No remarks
2019-07-25	Cas3	C	0	0	0	No remarks	No remarks
2019-07-25	Cas3	D	0	0	0	No remarks	No remarks
2019-07-25	Cas4	A	0	0	0	No remarks	No remarks
2019-07-25	Cas4	B	0	0	0	No remarks	No remarks
2019-07-25	Cas4	C	0	0	0	No remarks	No remarks
2019-07-25	Cas4	D	0	0	0	No remarks	No remarks
2019-08-01	Cas1	A	0	0	0	No remarks	No remarks
2019-08-01	Cas1	B	0	0	0	No remarks	No remarks
2019-08-01	Cas1	C	0	0	0	No remarks	No remarks
2019-08-01	Cas1	D	0	0	0	No remarks	No remarks
2019-08-01	Cas2	A	0	0	0	No remarks	No remarks
2019-08-01	Cas2	B	0	0	0	No remarks	No remarks
2019-08-01	Cas2	C	0	0	0	No remarks	No remarks
2019-08-01	Cas2	D	0	0	0	No remarks	No remarks
2019-08-01	Cas3	A	0	0	0	No remarks	No remarks
2019-08-01	Cas3	B	0	0	0	No remarks	No remarks
2019-08-01	Cas3	C	0	0	0	No remarks	No remarks
2019-08-01	Cas3	D	0	0	0	No remarks	No remarks
2019-08-01	Cas4	A	0	0	0	No remarks	No remarks
2019-08-01	Cas4	B	0	0	0	No remarks	No remarks
2019-08-01	Cas4	C	0	0	0	No remarks	No remarks
2019-08-01	Cas4	D	0	0	0	No remarks	No remarks
2019-08-22	Cas1	A	0	0	1	No remarks	No remarks
2019-08-22	Cas1	B	0	0	0	No remarks	No remarks
2019-08-22	Cas1	C	4	28	0	No remarks	No remarks
2019-08-22	Cas1	D	0	0	0	No remarks	No remarks
2019-08-22	Cas2	A	0	0	0	No remarks	No remarks
2019-08-22	Cas2	B	0	0	0	No remarks	No remarks
2019-08-22	Cas2	C	0	0	0	No remarks	No remarks
2019-08-22	Cas2	D	0	0	0	No remarks	No remarks
2019-08-22	Cas3	A	0	0	0	No remarks	No remarks
2019-08-22	Cas3	B	0	0	0	No remarks	No remarks
2019-08-22	Cas3	C	0	0	0	No remarks	No remarks
2019-08-22	Cas3	D	0	0	0	No remarks	No remarks
2019-08-22	Cas4	A	0	0	0	No remarks	No remarks
2019-08-22	Cas4	B	0	0	0	No remarks	No remarks
2019-08-22	Cas4	C	0	0	0	No remarks	No remarks
2019-08-22	Cas4	D	0	0	0	No remarks	No remarks
2019-08-29	Cas1	A	0	0	1	No remarks	No remarks
2019-08-29	Cas1	B	0	0	0	No remarks	No remarks
2019-08-29	Cas1	C	0	1	27	No remarks	No remarks
2019-08-29	Cas1	D	0	0	0	No remarks	No remarks
2020-06-19	Cas1	A	40	0	0	No remarks	No remarks
2020-06-19	Cas1	B	31	0	0	No remarks	No remarks
2020-06-19	Cas1	C	17	0	0	No remarks	No remarks
2020-06-19	Cas1	D	28	0	0	No remarks	No remarks
2020-06-19	Cas2	A	2	0	0	No remarks	No remarks
2020-06-19	Cas2	B	1	0	0	No remarks	No remarks
2020-06-19	Cas2	C	2	0	0	No remarks	No remarks
2020-06-19	Cas2	D	0	0	0	No remarks	No remarks
2020-06-19	Cas3	A	23	0	0	No remarks	No remarks
2020-06-19	Cas3	B	43	0	0	No remarks	No remarks
2020-06-19	Cas3	C	15	0	0	No remarks	No remarks
2020-06-19	Cas3	D	2	0	0	No remarks	No remarks
2020-06-19	Cas4	A	0	0	0	No remarks	No remarks
2020-06-19	Cas4	B	0	0	0	No remarks	No remarks
2020-06-19	Cas4	C	0	0	0	No remarks	No remarks
2020-06-19	Cas4	D	0	0	0	No remarks	No remarks
2020-06-25	Cas1	A	77	2	0	No remarks	No remarks
2020-06-25	Cas1	B	80	1	0	No remarks	No remarks
2020-06-25	Cas1	C	74	1	0	No remarks	No remarks
2020-06-25	Cas1	D	59	1	0	No remarks	No remarks
2020-06-25	Cas2	A	0	0	0	No remarks	No remarks
2020-06-25	Cas2	B	2	0	0	No remarks	No remarks
2020-06-25	Cas2	C	24	0	0	No remarks	No remarks
2020-06-25	Cas2	D	1	0	0	No remarks	No remarks
2020-06-25	Cas3	A	41	9	0	No remarks	No remarks
2020-06-25	Cas3	B	23	12	0	No remarks	No remarks
2020-06-25	Cas3	C	28	13	0	No remarks	No remarks
2020-06-25	Cas3	D	3	0	0	No remarks	No remarks
2020-06-25	Cas4	A	13	0	0	No remarks	No remarks
2020-06-25	Cas4	B	10	0	0	No remarks	No remarks
2020-06-25	Cas4	C	10	0	0	No remarks	No remarks
2020-06-25	Cas4	D	9	0	0	No remarks	No remarks
2020-07-01	Cas1	A	2	57	3	No remarks	No remarks
2020-07-01	Cas1	B	4	89	0	No remarks	No remarks
2020-07-01	Cas1	C	3	92	0	No remarks	No remarks
2020-07-01	Cas1	D	6	44	0	No remarks	No remarks
2020-07-01	Cas2	A	3	0	0	No remarks	No remarks
2020-07-01	Cas2	B	7	1	0	No remarks	No remarks
2020-07-01	Cas2	C	28	0	0	No remarks	No remarks
2020-07-01	Cas2	D	27	0	0	No remarks	No remarks
2020-07-01	Cas3	A	0	57	1	No remarks	No remarks
2020-07-01	Cas3	B	0	52	0	No remarks	No remarks
2020-07-01	Cas3	C	0	53	0	No remarks	No remarks
2020-07-01	Cas3	D	0	6	0	No remarks	No remarks
2020-07-01	Cas4	A	22	2	0	No remarks	No remarks
2020-07-01	Cas4	B	17	0	0	No remarks	No remarks
2020-07-01	Cas4	C	17	1	0	No remarks	No remarks
2020-07-01	Cas4	D	5	7	0	No remarks	No remarks
2020-07-08	Cas1	A	1	56	9	No remarks	No remarks
2020-07-08	Cas1	B	0	50	0	No remarks	No remarks
2020-07-08	Cas1	C	0	45	9	No remarks	No remarks
2020-07-08	Cas1	D	0	50	0	No remarks	No remarks
2020-07-08	Cas2	A	2	16	0	No remarks	No remarks
2020-07-08	Cas2	B	1	11	0	No remarks	No remarks
2020-07-08	Cas2	C	4	46	0	No remarks	No remarks
2020-07-08	Cas2	D	7	43	0	No remarks	No remarks
2020-07-09	Cas3	A	4	41	17	No remarks	No remarks
2020-07-09	Cas3	B	0	47	9	No remarks	No remarks
2020-07-09	Cas3	C	0	38	15	No remarks	No remarks
2020-07-09	Cas3	D	2	8	2	No remarks	No remarks
2020-07-09	Cas4	A	2	39	0	No remarks	No remarks
2020-07-09	Cas4	B	1	48	0	No remarks	No remarks
2020-07-09	Cas4	C	1	48	1	No remarks	No remarks
2020-07-09	Cas4	D	0	28	0	No remarks	No remarks
2020-07-15	Cas1	A	1	11	52	No remarks	No remarks
2020-07-15	Cas1	B	0	4	61	No remarks	No remarks
2020-07-15	Cas1	C	0	3	60	No remarks	No remarks
2020-07-15	Cas1	D	10	17	40	No remarks	No remarks
2020-07-15	Cas2	A	0	18	0	No remarks	No remarks
2020-07-15	Cas2	B	1	9	2	No remarks	No remarks
2020-07-15	Cas2	C	2	43	6	No remarks	No remarks
2020-07-15	Cas2	D	0	50	6	No remarks	No remarks
2020-07-15	Cas3	A	2	10	48	(Total)	No remarks
2020-07-15	Cas3	B	0	15	52	(Total)	No remarks
2020-07-15	Cas3	C	0	5	52	(Total)	No remarks
2020-07-15	Cas3	D	1	1	9	(Total)	No remarks
2020-07-15	Cas4	A	1	46	2	(Total)	No remarks
2020-07-15	Cas4	B	0	46	4	(Total)	No remarks
2020-07-15	Cas4	C	0	51	5	(Total)	No remarks
2020-07-15	Cas4	D	0	19	9	(Total)	No remarks
2020-07-22	Cas1	A	0	0	50	No remarks	No remarks
2020-07-22	Cas1	B	0	0	50	No remarks	No remarks
2020-07-22	Cas1	C	0	0	53	No remarks	No remarks
2020-07-22	Cas1	D	1	0	45	No remarks	No remarks
2020-07-22	Cas2	A	1	8	12	No remarks	No remarks
2020-07-22	Cas2	B	2	0	10	No remarks	No remarks
2020-07-22	Cas2	C	2	0	45	No remarks	No remarks
2020-07-22	Cas2	D	1	6	42	No remarks	No remarks
2020-07-22	Cas3	A	1	0	52	No remarks	No remarks
2020-07-22	Cas3	B	0	1	50	No remarks	No remarks
2020-07-22	Cas3	C	0	0	35	No remarks	No remarks
2020-07-22	Cas3	D	0	0	5	No remarks	No remarks
2020-07-22	Cas4	A	0	1	46	No remarks	No remarks
2020-07-22	Cas4	B	0	1	42	No remarks	No remarks
2020-07-22	Cas4	C	0	1	30	No remarks	No remarks
2020-07-22	Cas4	D	0	0	19	No remarks	No remarks
2020-07-29	Cas1	A	0	0	52	No remarks	No remarks
2020-07-29	Cas1	B	0	0	50	No remarks	No remarks
2020-07-29	Cas1	C	0	0	50	No remarks	No remarks
2020-07-29	Cas1	D	9	0	46	No remarks	No remarks
2020-07-29	Cas2	A	5	2	15	No remarks	No remarks
2020-07-29	Cas2	B	3	0	11	No remarks	No remarks
2020-07-29	Cas2	C	2	0	47	No remarks	No remarks
2020-07-29	Cas2	D	0	0	50	No remarks	No remarks
2020-07-29	Cas3	A	4	0	56	No remarks	No remarks
2020-07-29	Cas3	B	0	0	52	No remarks	No remarks
2020-07-29	Cas3	C	0	0	36	No remarks	No remarks
2020-07-29	Cas3	D	3	0	10	No remarks	No remarks
2020-07-29	Cas4	A	0	0	46	No remarks	No remarks
2020-07-29	Cas4	B	0	0	39	No remarks	No remarks
2020-07-29	Cas4	C	2	0	42	No remarks	No remarks
2020-07-29	Cas4	D	0	0	20	No remarks	No remarks
2020-08-05	Cas1	A	2	0	61	No remarks	No remarks
2020-08-05	Cas1	B	0	0	53	No remarks	No remarks
2020-08-05	Cas1	C	0	0	58	No remarks	No remarks
2020-08-05	Cas1	D	4	0	43	No remarks	No remarks
2020-08-05	Cas2	A	4	0	19	No remarks	No remarks
2020-08-05	Cas2	B	4	0	15	No remarks	No remarks
2020-08-05	Cas2	C	2	0	35	No remarks	No remarks
2020-08-05	Cas2	D	0	0	43	No remarks	No remarks
2020-08-05	Cas3	A	1	0	53	No remarks	No remarks
2020-08-05	Cas3	B	0	0	57	No remarks	No remarks
2020-08-05	Cas3	C	0	0	35	No remarks	No remarks
2020-08-05	Cas3	D	2	0	9	No remarks	No remarks
2020-08-05	Cas4	A	1	0	41	No remarks	No remarks
2020-08-05	Cas4	B	0	0	40	No remarks	No remarks
2020-08-05	Cas4	C	1	0	40	No remarks	No remarks
2020-08-05	Cas4	D	1	0	22	No remarks	No remarks
2020-08-12	Cas1	A	1	0	53	No remarks	No remarks
2020-08-12	Cas1	B	0	0	50	No remarks	No remarks
2020-08-12	Cas1	C	2	0	57	No remarks	No remarks
2020-08-12	Cas1	D	2	0	48	No remarks	No remarks
2020-08-12	Cas2	A	4	0	17	No remarks	No remarks
2020-08-12	Cas2	B	6	0	12	No remarks	No remarks
2020-08-12	Cas2	C	1	0	44	No remarks	No remarks
2020-08-12	Cas2	D	2	0	44	No remarks	No remarks
2020-08-12	Cas3	A	5	0	50	No remarks	No remarks
2020-08-12	Cas3	B	0	0	52	No remarks	No remarks
2020-08-12	Cas3	C	0	0	42	No remarks	No remarks
2020-08-12	Cas3	D	1	0	12	No remarks	No remarks
2020-08-12	Cas4	A	2	0	44	No remarks	No remarks
2020-08-12	Cas4	B	0	0	39	No remarks	No remarks
2020-08-12	Cas4	C	0	0	39	No remarks	No remarks
2020-08-12	Cas4	D	0	0	15	No remarks	No remarks
2020-08-19	Cas1	A	1	0	54	No remarks	No remarks
2020-08-19	Cas1	B	0	0	57	No remarks	No remarks
2020-08-19	Cas1	C	1	0	55	No remarks	No remarks
2020-08-19	Cas1	D	2	0	53	No remarks	No remarks
2020-08-19	Cas2	A	2	0	20	No remarks	No remarks
2020-08-19	Cas2	B	2	0	10	No remarks	No remarks
2020-08-19	Cas2	C	2	0	37	No remarks	No remarks
2020-08-19	Cas2	D	1	0	42	No remarks	No remarks
2020-08-19	Cas3	A	5	0	53	No remarks	No remarks
2020-08-19	Cas3	B	0	0	51	No remarks	No remarks
2020-08-19	Cas3	C	0	0	30	No remarks	No remarks
2020-08-19	Cas3	D	2	0	11	No remarks	No remarks
2020-08-19	Cas4	A	0	0	37	No remarks	No remarks
2020-08-19	Cas4	B	0	0	33	No remarks	No remarks
2020-08-19	Cas4	C	0	0	35	No remarks	No remarks
2020-08-19	Cas4	D	0	0	13	No remarks	No remarks
2020-08-26	Cas1	A	0	0	50	No remarks	No remarks
2020-08-26	Cas1	B	0	0	55	No remarks	No remarks
2020-08-26	Cas1	C	1	0	54	No remarks	No remarks
2020-08-26	Cas1	D	0	0	42	No remarks	No remarks
2020-08-26	Cas2	A	0	0	15	No remarks	No remarks
2020-08-26	Cas2	B	0	0	11	No remarks	No remarks
2020-08-26	Cas2	C	1	0	26	No remarks	No remarks
2020-08-26	Cas2	D	1	0	36	No remarks	No remarks
2020-08-26	Cas3	A	5	0	45	No remarks	No remarks
2020-08-26	Cas3	B	0	0	46	No remarks	No remarks
2020-08-26	Cas3	C	0	0	19	No remarks	No remarks
2020-08-26	Cas3	D	1	0	8	No remarks	No remarks
2020-08-26	Cas4	A	1	0	34	No remarks	No remarks
2020-08-26	Cas4	B	0	0	26	No remarks	No remarks
2020-08-26	Cas4	C	0	0	38	No remarks	No remarks
2020-08-26	Cas4	D	0	0	19	No remarks	No remarks
2021-06-15	Cas1	A	50	0	0	No remarks	No remarks
2021-06-15	Cas1	B	61	0	0	No remarks	No remarks
2021-06-15	Cas1	C	98	0	0	No remarks	No remarks
2021-06-15	Cas1	D	52	0	0	No remarks	No remarks
2021-06-15	Cas2	A	0	0	0	Empty	No remarks
2021-06-15	Cas2	B	0	0	0	Empty	No remarks
2021-06-15	Cas2	C	0	0	0	Empty	No remarks
2021-06-15	Cas2	D	0	0	0	Empty	No remarks
2021-06-15	Cas3	A	0	0	0	Empty	No remarks
2021-06-15	Cas3	B	0	0	0	Empty	No remarks
2021-06-15	Cas3	C	1	0	0	No remarks	No remarks
2021-06-15	Cas3	D	0	0	0	Empty	No remarks
2021-06-15	Cas4	A	0	0	0	Empty	No remarks
2021-06-15	Cas4	B	0	0	0	Empty	No remarks
2021-06-15	Cas4	C	0	0	0	Empty	No remarks
2021-06-15	Cas4	D	0	0	0	Empty	No remarks
2021-06-24	Cas1	A	101	7	0	No remarks	No remarks
2021-06-24	Cas1	B	52	15	0	No remarks	No remarks
2021-06-24	Cas1	C	36	37	0	No remarks	No remarks
2021-06-24	Cas1	D	29	31	0	No remarks	No remarks
2021-06-24	Cas2	A	52	0	0	No remarks	No remarks
2021-06-24	Cas2	B	85	0	0	No remarks	No remarks
2021-06-24	Cas2	C	63	0	0	No remarks	No remarks
2021-06-24	Cas2	D	62	0	0	No remarks	No remarks
2021-06-24	Cas3	A	103	0	0	No remarks	No remarks
2021-06-24	Cas3	B	75	1	0	No remarks	No remarks
2021-06-24	Cas3	C	63	0	0	No remarks	No remarks
2021-06-24	Cas3	D	9	0	0	No remarks	No remarks
2021-06-24	Cas4	A	0	0	0	Empty	No remarks
2021-06-24	Cas4	B	2	0	0	No remarks	No remarks
2021-06-24	Cas4	C	11	0	0	No remarks	No remarks
2021-06-24	Cas4	D	46	0	0	No remarks	No remarks
2021-07-02	Cas1	A	22	46	1	No remarks	No remarks
2021-07-02	Cas1	B	5	60	0	No remarks	No remarks
2021-07-02	Cas1	C	1	52	14	No remarks	No remarks
2021-07-02	Cas1	D	3	40	17	No remarks	No remarks
2021-07-02	Cas2	A	28	24	0	No remarks	No remarks
2021-07-02	Cas2	B	20	33	0	No remarks	No remarks
2021-07-02	Cas2	C	33	22	0	No remarks	No remarks
2021-07-02	Cas2	D	5	52	0	No remarks	No remarks
2021-07-02	Cas4	A	32	0	0	No remarks	No remarks
2021-07-02	Cas4	B	33	10	0	No remarks	No remarks
2021-07-02	Cas4	C	40	22	0	No remarks	No remarks
2021-07-02	Cas4	D	40	52	0	No remarks	No remarks
2021-07-03	Cas3	A	4	52	0	No remarks	No remarks
2021-07-03	Cas3	B	13	41	0	No remarks	No remarks
2021-07-03	Cas3	C	12	66	0	No remarks	No remarks
2021-07-03	Cas3	D	7	46	0	No remarks	No remarks
2021-07-08	Cas1	A	6	107	19	Ready for total	No remarks
2021-07-08	Cas1	B	1	113	23	Ready for total	No remarks
2021-07-08	Cas1	C	0	28	39	Ready for total	No remarks
2021-07-08	Cas1	D	0	27	35	Ready for total	No remarks
2021-07-08	Cas2	A	3	57	6	No remarks	No remarks
2021-07-08	Cas2	B	0	55	3	No remarks	No remarks
2021-07-08	Cas2	C	2	57	0	No remarks	No remarks
2021-07-08	Cas2	D	1	82	1	No remarks	No remarks
2021-07-08	Cas3	A	1	58	7	No remarks	No remarks
2021-07-08	Cas3	B	0	51	7	No remarks	No remarks
2021-07-08	Cas3	C	0	54	2	No remarks	No remarks
