Date	Plot	Section	Buds	Flowers	Senescent	Open	Eaten	Field_remarks	General_remarks
2018-08-09	Pap2	D	1	0	0	0	0	No remarks	No remarks
2018-08-09	Pap3	A	1	0	0	0	0	No remarks	No remarks
2018-08-09	Pap3	B	3	0	0	0	0	No remarks	No remarks
2018-08-09	Pap3	C	0	0	0	0	0	No remarks	No remarks
2018-08-09	Pap3	D	0	0	0	0	0	No remarks	No remarks
2018-08-09	Pap4	A	0	0	0	0	0	No remarks	No remarks
2018-08-09	Pap4	B	0	0	0	0	0	No remarks	No remarks
2018-08-09	Pap4	C	0	0	0	0	0	No remarks	No remarks
2018-08-09	Pap4	D	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap1	A	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap1	B	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap1	C	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap1	D	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap2	A	0	0	0	0	0	Empty	No remarks
2018-08-16	Pap2	B	0	0	0	0	0	Empty!?	No remarks
2018-08-16	Pap2	C	0	0	0	0	0	Empty	No remarks
2018-08-16	Pap2	D	0	0	0	0	0	Could not find plant	No remarks
2018-08-16	Pap3	A	1	0	0	0	0	No remarks	No remarks
2018-08-16	Pap3	B	3	0	0	0	0	No remarks	No remarks
2018-08-16	Pap3	C	1	0	0	0	0	No remarks	No remarks
2018-08-16	Pap3	D	0	0	0	0	0	Empty	No remarks
2018-08-16	Pap4	A	0	0	0	0	0	Empty	No remarks
2018-08-16	Pap4	B	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap4	C	0	0	0	0	0	No remarks	No remarks
2018-08-16	Pap4	D	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap1	A	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap1	B	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap1	C	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap1	D	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap2	A	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap2	B	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap2	C	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap2	D	0	0	0	0	0	Could not find plant	No remarks
2018-08-23	Pap3	A	1	0	0	0	0	No remarks	No remarks
2018-08-23	Pap3	B	3	0	0	0	0	No remarks	No remarks
2018-08-23	Pap3	C	1	0	0	0	0	No remarks	No remarks
2018-08-23	Pap3	D	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap4	A	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap4	B	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap4	C	0	0	0	0	0	No remarks	No remarks
2018-08-23	Pap4	D	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap1	A	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap1	B	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap1	C	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap1	D	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap2	A	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap2	B	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap2	C	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap2	D	0	0	0	0	0	Not able to locate plant	No remarks
2018-09-02	Pap3	A	1	0	0	0	0	No remarks	No remarks
2018-09-02	Pap3	B	3	0	0	0	0	No remarks	No remarks
2018-09-02	Pap3	C	2	0	0	0	0	No remarks	No remarks
2018-09-02	Pap3	D	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap4	A	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap4	B	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap4	C	0	0	0	0	0	No remarks	No remarks
2018-09-02	Pap4	D	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap1	A	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap1	B	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap1	C	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap1	D	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap3	A	1	0	0	0	0	No remarks	No remarks
2018-09-07	Pap3	B	2	0	0	0	0	Could not find third bud	No remarks
2018-09-07	Pap3	C	1	0	0	0	0	No remarks	No remarks
2018-09-07	Pap3	D	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap4	A	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap4	B	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap4	C	0	0	0	0	0	No remarks	No remarks
2018-09-07	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-06-06	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-06-06	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-06-06	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-06-06	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-06-13	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-06-20	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-06-27	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-07-04	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-07-11	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap1	C	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap3	D	0	1	0	0	0	No remarks	No remarks
2019-07-18	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-07-18	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap1	C	0	1	0	0	0	No remarks	No remarks
2019-07-25	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap3	D	0	0	1	0	0	No remarks	No remarks
2019-07-25	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-07-25	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap1	C	0	0	1	0	0	No remarks	No remarks
2019-08-01	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap2	A	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap2	B	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap2	C	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap2	D	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap3	A	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap3	B	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap3	C	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap3	D	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap4	A	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap4	B	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap4	C	0	0	0	0	0	No remarks	No remarks
2019-08-01	Pap4	D	0	0	0	0	0	No remarks	No remarks
2019-08-08	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-08-08	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-08-08	Pap1	C	0	0	1	0	0	No remarks	No remarks
2019-08-08	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-08-15	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-08-15	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-08-15	Pap1	C	0	0	0	1	0	No remarks	No remarks
2019-08-15	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-08-22	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-08-22	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-08-22	Pap1	C	0	0	0	1	0	No remarks	No remarks
2019-08-22	Pap1	D	0	0	0	0	0	No remarks	No remarks
2019-08-29	Pap1	A	0	0	0	0	0	No remarks	No remarks
2019-08-29	Pap1	B	0	0	0	0	0	No remarks	No remarks
2019-08-29	Pap1	C	0	0	0	1	0	No remarks	No remarks
2019-08-29	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap1	C	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap2	C	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap3	C	0	0	0	0	0	No remarks	No remarks
2020-06-19	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap1	C	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap2	C	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap3	C	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap4	A	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap4	B	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap4	C	0	0	0	0	0	No remarks	No remarks
2020-06-25	Pap4	D	0	0	0	0	0	No remarks	No remarks
2020-07-01	Pap1	A	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap1	B	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap1	C	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap1	D	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap2	A	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap2	B	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap2	C	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap2	D	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap3	A	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap3	B	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap3	C	2	0	0	0	0	No remarks	No remarks
2020-07-01	Pap3	D	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-07-01	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap1	A	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap1	B	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap1	C	0	1	0	0	0	No remarks	No remarks
2020-07-08	Pap1	D	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap2	A	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap2	B	0	0	0	0	0	Empty	No remarks
2020-07-08	Pap2	C	0	1	0	0	0	No remarks	No remarks
2020-07-08	Pap2	D	0	0	0	0	0	Empty	No remarks
2020-07-09	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap3	C	2	0	0	0	0	No remarks	No remarks
2020-07-09	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap4	A	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap4	B	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap4	C	0	0	0	0	0	No remarks	No remarks
2020-07-09	Pap4	D	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap1	C	0	1	0	0	0	No remarks	No remarks
2020-07-15	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap2	C	0	1	0	0	0	No remarks	No remarks
2020-07-15	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap3	C	2	0	0	0	0	No remarks	No remarks
2020-07-15	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-07-15	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-07-15	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-07-15	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-07-15	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-07-22	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap1	C	0	0	1	0	0	No remarks	No remarks
2020-07-22	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap2	C	0	0	1	0	0	No remarks	No remarks
2020-07-22	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap3	C	0	2	0	0	0	No remarks	No remarks
2020-07-22	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-07-22	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-07-22	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-07-22	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-07-22	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-07-29	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap2	C	0	0	1	0	0	No remarks	No remarks
2020-07-29	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap3	C	0	2	0	0	0	No remarks	No remarks
2020-07-29	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-07-29	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-07-29	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-07-29	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-07-29	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-07-31	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-07-31	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-07-31	Pap1	C	0	0	1	0	0	No remarks	No remarks
2020-07-31	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap1	C	0	0	1	0	0	No remarks	No remarks
2020-08-05	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap2	C	0	0	1	0	0	No remarks	No remarks
2020-08-05	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-08-05	Pap3	A	0	0	0	0	0	Water in plot	No remarks
2020-08-05	Pap3	B	0	0	0	0	0	Water in plot	No remarks
2020-08-05	Pap3	C	0	0	2	0	0	Water in plot	No remarks
2020-08-05	Pap3	D	0	0	0	0	0	Water in plot	No remarks
2020-08-05	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-08-05	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-08-05	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-08-05	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-08-12	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap1	C	0	0	1	0	0	No remarks	No remarks
2020-08-12	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap2	C	0	0	1	0	0	No remarks	No remarks
2020-08-12	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-08-12	Pap3	A	0	0	0	0	0	Water in plot	No remarks
2020-08-12	Pap3	B	0	0	0	0	0	Water in plot	No remarks
2020-08-12	Pap3	C	0	0	2	0	0	Water in plot	No remarks
2020-08-12	Pap3	D	0	0	0	0	0	Water in plot	No remarks
2020-08-12	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-08-12	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-08-12	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-08-12	Pap4	D	0	0	0	0	0	Empty	No remarks
2020-08-19	Pap1	A	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap1	B	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap1	C	0	0	0	1	0	No remarks	No remarks
2020-08-19	Pap1	D	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap2	A	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap2	B	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap2	C	0	0	0	1	0	No remarks	No remarks
2020-08-19	Pap2	D	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap3	A	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap3	B	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap3	C	0	0	2	0	0	Both capsules where broken off	No remarks
2020-08-19	Pap3	D	0	0	0	0	0	No remarks	No remarks
2020-08-19	Pap4	A	0	0	0	0	0	Empty	No remarks
2020-08-19	Pap4	B	0	0	0	0	0	Empty	No remarks
2020-08-19	Pap4	C	0	0	0	0	0	Empty	No remarks
2020-08-19	Pap4	D	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap1	A	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap1	B	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap1	C	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap1	D	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap2	A	0	0	0	0	0	Empty	No flowering
2021-06-15	Pap2	B	0	0	0	0	0	Empty	No flowering
2021-06-15	Pap2	C	0	0	0	0	0	Empty	No flowering
2021-06-15	Pap2	D	0	0	0	0	0	Empty	No flowering
2021-06-15	Pap3	A	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap3	B	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap3	C	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap3	D	0	0	0	0	0	Empty	No remarks
2021-06-15	Pap4	A	0	0	0	0	0	Snow covered	No flowering
2021-06-15	Pap4	B	0	0	0	0	0	Snow covered	No flowering
2021-06-15	Pap4	C	0	0	0	0	0	Snow covered	No flowering
2021-06-15	Pap4	D	0	0	0	0	0	Snow covered	No flowering
2021-06-24	Pap1	A	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap1	B	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap1	C	1	0	0	0	0	No remarks	No remarks
2021-06-24	Pap1	D	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap2	A	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap2	B	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap2	C	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap2	D	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap3	A	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap3	B	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap3	C	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap3	D	0	0	0	0	0	Empty	No remarks
2021-06-24	Pap4	A	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap4	B	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap4	C	0	0	0	0	0	Empty	No flowering
2021-06-24	Pap4	D	0	0	0	0	0	Empty	No flowering
2021-07-02	Pap1	A	0	0	0	0	0	Empty	No remarks
2021-07-02	Pap1	B	0	0	0	0	0	Empty	No remarks
2021-07-02	Pap1	C	1	0	0	0	0	No remarks	No remarks
2021-07-02	Pap1	D	0	0	0	0	0	Empty	No remarks
2021-07-02	Pap3	A	0	0	0	0	0	Empty	No remarks
2021-07-02	Pap3	B	0	0	0	0	0	Empty	No remarks
